patch_id,city_code,patch_idx,centroid_lat,centroid_lon,minx_utm,miny_utm,maxx_utm,maxy_utm,crs_utm,n_segments,n_intersections,n_nodes_in_patch,n_components,n_nodes_largest,largest_fraction,entropy_raw,entropy_normalised,entropy_weighted_raw,entropy_weighted_norm,phi,n_edges_used
toronto_0534,toronto,534,43.67376,-79.327571,634418.93,4836598.1,635218.93,4837398.1,EPSG:32617,824,267,267,5,263,0.985,2.201262,0.614274,2.082268,0.581068,0.862427,728
phoenix_1601,phoenix,1601,33.626586,-111.981324,408580.48,3720785.52,409380.48,3721585.52,EPSG:32612,1474,447,447,4,443,0.9911,2.112211,0.589424,2.208455,0.616281,0.89085,1316
houston_1313,houston,1313,29.763508,-95.270464,280072.3,3294340.6,280872.3,3295140.6,EPSG:32615,324,88,88,1,88,1.0,2.111321,0.589175,2.040552,0.569427,0.891117,262
phoenix_0779,phoenix,779,33.575069,-112.101416,397380.48,3715185.52,398180.48,3715985.52,EPSG:32612,418,145,145,1,145,1.0,2.132862,0.595187,2.315235,0.646079,0.884551,374
lasvegas_0274,lasvegas,274,36.110585,-115.243739,657673.93,3997242.16,658473.93,3998042.16,EPSG:32611,334,108,108,2,107,0.9907,2.208222,0.616216,2.45386,0.684763,0.860068,284
phoenix_1767,phoenix,1767,33.612492,-111.938047,412580.48,3719185.52,413380.48,3719985.52,EPSG:32612,694,195,195,2,194,0.9949,2.231549,0.622726,2.078145,0.579917,0.852012,582
chicago_0557,chicago,557,41.906938,-87.666658,444308.44,4639258.65,445108.44,4640058.65,EPSG:32616,1314,424,424,13,411,0.9693,2.244883,0.626446,2.211415,0.617107,0.847306,1156
chicago_0646,chicago,646,41.820588,-87.646496,445908.44,4629658.65,446708.44,4630458.65,EPSG:32616,1106,330,330,2,329,0.997,2.063501,0.575831,2.1482,0.599467,0.905006,982
tbilisi_0164,tbilisi,164,41.786932,44.731335,477275.7,4625754.86,478075.7,4626554.86,EPSG:32638,170,50,50,1,50,1.0,2.131956,0.594934,1.790925,0.499767,0.884831,118
adelaide_0717,adelaide,717,-34.886109,138.581638,278592.29,6136518.26,279392.29,6137318.26,EPSG:32754,388,109,109,1,109,1.0,2.103681,0.587043,2.039127,0.569029,0.8934,322
phoenix_0575,phoenix,575,33.517122,-112.126523,394980.48,3708785.52,395780.48,3709585.52,EPSG:32612,934,298,298,5,287,0.9631,2.248943,0.627579,2.064363,0.576071,0.845859,798
portland_0499,portland,499,45.515253,-122.534517,535956.84,5039896.47,536756.84,5040696.47,EPSG:32610,552,192,192,12,168,0.875,2.237658,0.62443,2.620457,0.731253,0.849865,404
kyiv_0158,kyiv,158,50.529339,30.36351,312745.8,5600407.52,313545.8,5601207.52,EPSG:32636,344,93,93,2,92,0.9892,2.043822,0.570339,1.815895,0.506735,0.910447,270
minsk_0001,minsk,1,53.871738,27.38447,524879.19,5968919.78,525679.19,5969719.78,EPSG:32635,216,87,87,6,78,0.8966,2.200002,0.613922,2.325382,0.64891,0.862852,170
chicago_0509,chicago,509,41.921292,-87.676455,443508.44,4640858.65,444308.44,4641658.65,EPSG:32616,1336,417,417,3,379,0.9089,2.199628,0.613818,2.237506,0.624388,0.862979,1084
detroit_0381,detroit,381,42.390249,-83.110807,325856.5,4694864.74,326656.5,4695664.74,EPSG:32617,1646,427,427,4,424,0.993,2.231933,0.622833,2.085657,0.582014,0.851878,1444
houston_0932,houston,932,29.632358,-95.341864,272872.3,3279940.6,273672.3,3280740.6,EPSG:32615,286,87,87,3,84,0.9655,2.194929,0.612507,2.190118,0.611164,0.864557,230
chicago_0703,chicago,703,41.892693,-87.63758,446708.44,4637658.65,447508.44,4638458.65,EPSG:32616,1860,601,601,9,593,0.9867,2.245704,0.626676,2.124257,0.592785,0.847014,1702
vancouver_0036,vancouver,36,49.254397,-123.163393,487709.99,5455349.41,488509.99,5456149.41,EPSG:32610,1126,301,301,1,301,1.0,2.099965,0.586006,1.751951,0.488891,0.894501,998
cairo_1242,cairo,1242,29.932869,31.58413,362943.78,3311789.41,363743.78,3312589.41,EPSG:32636,180,53,53,1,53,1.0,2.185328,0.609827,2.066161,0.576573,0.867754,128
lasvegas_1053,lasvegas,1053,36.186997,-115.05522,674473.93,4006042.16,675273.93,4006842.16,EPSG:32611,230,82,82,8,72,0.878,2.175038,0.606956,2.165814,0.604382,0.871139,168
houston_0661,houston,661,29.732316,-95.402065,267272.3,3291140.6,268072.3,3291940.6,EPSG:32615,764,235,235,5,231,0.983,2.237248,0.624316,1.994364,0.556538,0.85001,678
miami_0115,miami,115,25.835449,-80.210417,578730.94,2857298.73,579530.94,2858098.73,EPSG:32617,742,279,279,6,272,0.9749,2.067859,0.577047,2.042563,0.569988,0.90378,674
orlando_0495,orlando,495,28.550982,-81.404074,460074.2,3157906.54,460874.2,3158706.54,EPSG:32617,500,155,155,4,144,0.929,2.111126,0.589121,2.143497,0.598154,0.891176,430
chennai_0194,chennai,194,13.094605,80.203085,413211.76,1447333.9,414011.76,1448133.9,EPSG:32644,414,130,130,3,125,0.9615,2.223025,0.620347,2.25552,0.629415,0.854982,342
denver_0277,denver,277,39.721395,-104.937252,504977.82,4396437.36,505777.82,4397237.36,EPSG:32613,464,129,129,2,128,0.9922,2.14486,0.598535,1.803274,0.503213,0.880811,376
sapporo_0339,sapporo,339,43.102931,141.348933,527993.42,4771904.24,528793.42,4772704.24,EPSG:32654,2102,574,574,1,574,1.0,2.103645,0.587033,2.021053,0.563986,0.893411,1896
hanoi_2895,hanoi,2895,20.9528,105.79019,581751.27,2316726.51,582551.27,2317526.51,EPSG:32648,514,161,161,2,160,0.9938,2.049439,0.571907,2.097379,0.585285,0.908911,440
brussels_0010,brussels,10,50.865411,4.341478,594001.26,5635315.58,594801.26,5636115.58,EPSG:32631,358,127,127,2,126,0.9921,2.234667,0.623596,2.335864,0.651835,0.850918,328
cleveland_0375,cleveland,375,41.502722,-81.624161,447507.88,4594354.41,448307.88,4595154.41,EPSG:32617,1972,582,582,7,573,0.9845,2.149145,0.59973,1.998789,0.557773,0.87946,1734
lasvegas_1018,lasvegas,1018,36.165516,-115.064644,673673.93,4003642.16,674473.93,4004442.16,EPSG:32611,776,252,252,5,205,0.8135,2.102996,0.586852,2.216208,0.618445,0.893603,590
phoenix_1010,phoenix,1010,33.467155,-112.065613,400580.48,3703185.52,401380.48,3703985.52,EPSG:32612,2062,658,658,3,656,0.997,2.238574,0.624686,2.248561,0.627473,0.849542,1886
houston_1050,houston,1050,29.899566,-95.331524,274472.3,3309540.6,275272.3,3310340.6,EPSG:32615,340,111,111,3,98,0.8829,2.097246,0.585248,2.29839,0.641378,0.895304,272
houston_0393,houston,393,29.839452,-95.462569,261672.3,3303140.6,262472.3,3303940.6,EPSG:32615,314,103,103,1,103,1.0,2.069648,0.577546,1.96238,0.547613,0.903274,252
bangkok_0011,bangkok,11,13.799402,100.332454,643628.23,1525540.91,644428.23,1526340.91,EPSG:32647,264,111,112,3,98,0.875,2.203903,0.615011,2.239617,0.624977,0.861534,202
minneapolis_0733,minneapolis,733,44.938112,-93.159426,487021.29,4975687.85,487821.29,4976487.85,EPSG:32615,930,270,270,2,269,0.9963,2.175851,0.607183,1.382271,0.38573,0.870873,806
sapporo_0521,sapporo,521,43.088328,141.407824,532793.42,4770304.24,533593.42,4771104.24,EPSG:32654,970,268,268,3,266,0.9925,2.050581,0.572226,2.378127,0.663629,0.908597,798
portland_0099,portland,99,45.458274,-122.729398,520756.84,5033496.47,521556.84,5034296.47,EPSG:32610,326,101,101,2,100,0.9901,2.243718,0.626121,2.19081,0.611357,0.84772,260
sapporo_0464,sapporo,464,43.081192,141.388121,531193.42,4769504.24,531993.42,4770304.24,EPSG:32654,1182,329,329,1,329,1.0,2.161141,0.603078,2.285243,0.637709,0.875639,1032
tehran_0131,tehran,131,35.702359,51.24407,521679.81,3950564.0,522479.81,3951364.0,EPSG:32639,274,82,82,4,79,0.9634,2.246591,0.626923,1.973515,0.55072,0.846698,218
chandigarh_0170,chandigarh,170,30.71497,76.826947,674542.34,3399038.99,675342.34,3399838.99,EPSG:32643,412,124,124,3,114,0.9194,2.066306,0.576614,2.074871,0.579004,0.904218,334
chicago_0603,chicago,603,41.878174,-87.656718,445108.44,4636058.65,445908.44,4636858.65,EPSG:32616,1984,660,660,7,653,0.9894,2.068302,0.577171,1.980099,0.552557,0.903655,1834
tehran_0893,tehran,893,35.629437,51.500066,544879.81,3942564.0,545679.81,3943364.0,EPSG:32639,460,135,135,2,134,0.9926,2.063435,0.575812,1.769547,0.493802,0.905025,380
orlando_0475,orlando,475,28.666493,-81.412703,459274.2,3170706.54,460074.2,3171506.54,EPSG:32617,166,56,56,3,48,0.8571,2.146585,0.599016,2.15356,0.600962,0.880268,128
phoenix_0883,phoenix,883,33.402075,-112.082023,398980.48,3695985.52,399780.48,3696785.52,EPSG:32612,472,148,148,3,134,0.9054,2.154532,0.601234,1.90999,0.532993,0.877752,368
orlando_0807,orlando,807,28.522296,-81.330379,467274.2,3154706.54,468074.2,3155506.54,EPSG:32617,844,272,272,3,261,0.9596,2.110208,0.588865,2.292556,0.63975,0.891451,766
lasvegas_0494,lasvegas,494,36.066538,-115.191425,662473.93,3992442.16,663273.93,3993242.16,EPSG:32611,296,116,116,5,112,0.9655,2.040713,0.569472,2.213033,0.617559,0.911292,252
phoenix_0967,phoenix,967,33.568082,-112.075471,399780.48,3714385.52,400580.48,3715185.52,EPSG:32612,984,313,313,2,308,0.984,2.176453,0.607351,2.357618,0.657906,0.870676,870
minneapolis_0495,minneapolis,495,45.017165,-93.251025,479821.29,4984487.85,480621.29,4985287.85,EPSG:32615,634,206,206,3,203,0.9854,2.195061,0.612543,1.840365,0.513564,0.864513,542
marrakesh_0016,marrakesh,16,31.579075,-8.068788,587959.15,3493756.91,588759.15,3494556.91,EPSG:32629,480,150,150,6,143,0.9533,2.117178,0.59081,2.173805,0.606612,0.889351,432
brasilia_0575,brasilia,575,-15.816607,-48.070925,170603.82,8248545.62,171403.82,8249345.62,EPSG:32723,220,71,71,5,67,0.9437,2.198853,0.613602,2.109592,0.588693,0.86324,166
houston_0761,houston,761,29.86246,-95.388619,268872.3,3305540.6,269672.3,3306340.6,EPSG:32615,586,187,187,1,187,1.0,2.21331,0.617636,2.154478,0.601219,0.85833,508
phoenix_1260,phoenix,1260,33.640593,-112.033241,403780.48,3722385.52,404580.48,3723185.52,EPSG:32612,776,260,260,1,260,1.0,2.06424,0.576037,2.24329,0.626002,0.904799,728
orlando_0802,orlando,802,28.486191,-81.330266,467274.2,3150706.54,468074.2,3151506.54,EPSG:32617,246,78,78,3,76,0.9744,2.208186,0.616206,2.208406,0.616267,0.86008,202
portland_0443,portland,443,45.47217,-122.565576,533556.84,5035096.47,534356.84,5035896.47,EPSG:32610,174,62,62,2,50,0.8065,2.098309,0.585544,1.96845,0.549306,0.89499,110
saltlakecity_0150,saltlakecity,150,40.729919,-111.905861,423105.06,4508770.75,423905.06,4509570.75,EPSG:32612,444,146,146,5,142,0.9726,2.161823,0.603268,2.214983,0.618103,0.875421,400
cairo_0596,cairo,596,30.082033,31.37451,342943.78,3328589.41,343743.78,3329389.41,EPSG:32636,372,127,127,3,114,0.8976,2.177233,0.607568,2.430964,0.678373,0.87042,296
phoenix_1129,phoenix,1129,33.532232,-112.04918,402180.48,3710385.52,402980.48,3711185.52,EPSG:32612,786,265,265,6,259,0.9774,2.151279,0.600326,2.188407,0.610687,0.878785,682
kyoto_0307,kyoto,307,35.021608,135.731042,566291.91,3875283.52,567091.91,3876083.52,EPSG:32653,1390,442,442,1,442,1.0,2.107509,0.588112,2.102908,0.586828,0.892259,1272
sapporo_0053,sapporo,53,43.132045,141.231066,518393.42,4775104.24,519193.42,4775904.24,EPSG:32654,430,118,118,2,116,0.9831,2.116716,0.590681,2.073854,0.57872,0.889491,336
cairo_1198,cairo,1198,30.040952,31.566002,361343.78,3323789.41,362143.78,3324589.41,EPSG:32636,364,111,111,1,111,1.0,2.085294,0.581912,1.930857,0.538816,0.898794,290
phoenix_0786,phoenix,786,33.625569,-112.102058,397380.48,3720785.52,398180.48,3721585.52,EPSG:32612,238,82,82,4,73,0.8902,2.071447,0.578048,2.05346,0.573029,0.902764,180
bangkok_1023,bangkok,1023,13.819554,100.591573,671628.23,1527940.91,672428.23,1528740.91,EPSG:32647,424,171,171,15,147,0.8596,2.205492,0.615454,2.153766,0.60102,0.860996,328
orlando_0326,orlando,326,28.59418,-81.445147,456074.2,3162706.54,456874.2,3163506.54,EPSG:32617,196,68,68,2,67,0.9853,2.208047,0.616167,2.085775,0.582047,0.860127,166
houston_0817,houston,817,29.675202,-95.367649,270472.3,3284740.6,271272.3,3285540.6,EPSG:32615,316,86,86,3,80,0.9302,2.155224,0.601427,1.966503,0.548763,0.877531,236
bratislava_0002,bratislava,2,48.253388,16.963924,645377.87,5345928.22,646177.87,5346728.22,EPSG:32633,96,37,37,3,34,0.9189,2.243153,0.625964,2.079469,0.580287,0.847921,70
phoenix_0966,phoenix,966,33.560868,-112.075381,399780.48,3713585.52,400580.48,3714385.52,EPSG:32612,588,181,181,8,168,0.9282,2.226994,0.621454,2.487463,0.69414,0.853603,454
chennai_0427,chennai,427,12.870498,80.248036,418011.76,1422533.9,418811.76,1423333.9,EPSG:32644,262,87,87,5,79,0.908,2.203905,0.615011,1.975472,0.551266,0.861534,208
tehran_0534,tehran,534,35.629801,51.402882,536079.81,3942564.0,536879.81,3943364.0,EPSG:32639,804,315,315,9,307,0.9746,2.034608,0.567768,1.900247,0.530274,0.91294,706
chicago_0728,chicago,728,41.763054,-87.62667,447508.44,4623258.65,448308.44,4624058.65,EPSG:32616,1308,359,359,1,359,1.0,2.083724,0.581474,2.087549,0.582542,0.899248,1176
portland_0418,portland,418,45.551454,-122.585464,531956.84,5043896.47,532756.84,5044696.47,EPSG:32610,480,140,140,1,140,1.0,2.20056,0.614078,1.925457,0.537309,0.862664,406
phoenix_1543,phoenix,1543,33.648161,-111.990196,407780.48,3723185.52,408580.48,3723985.52,EPSG:32612,768,217,217,1,217,1.0,2.087115,0.582421,2.006797,0.560007,0.898266,696
buenosaires_0227,buenosaires,227,-34.586515,-58.43061,368396.27,6171479.36,369196.27,6172279.36,EPSG:32721,400,104,104,2,101,0.9712,2.14003,0.597187,1.980416,0.552646,0.882324,302
portland_0475,portland,475,45.580141,-122.55449,534356.84,5047096.47,535156.84,5047896.47,EPSG:32610,610,167,167,1,167,1.0,2.199234,0.613708,2.036193,0.568211,0.863111,532
adelaide_1330,adelaide,1330,-34.895195,138.677657,287392.29,6135718.26,288192.29,6136518.26,EPSG:32754,492,148,148,5,144,0.973,2.239065,0.624823,2.198089,0.613388,0.849369,422
sapporo_0330,sapporo,330,43.038096,141.348565,527993.42,4764704.24,528793.42,4765504.24,EPSG:32654,1582,452,452,3,450,0.9956,2.157867,0.602164,1.885015,0.526023,0.876688,1408
lasvegas_0674,lasvegas,674,36.275051,-115.151002,665673.93,4015642.16,666473.93,4016442.16,EPSG:32611,310,107,107,7,94,0.8785,2.151585,0.600411,2.170356,0.605649,0.878688,230
toronto_0034,toronto,34,43.640741,-79.546694,616818.93,4832598.1,617618.93,4833398.1,EPSG:32617,460,163,163,7,157,0.9632,2.174861,0.606907,2.118497,0.591178,0.871196,376
houston_0024,houston,24,29.787552,-95.535754,254472.3,3297540.6,255272.3,3298340.6,EPSG:32615,406,129,129,3,104,0.8062,2.104181,0.587183,2.099785,0.585956,0.893251,316
phoenix_0629,phoenix,629,33.4667,-112.117261,395780.48,3703185.52,396580.48,3703985.52,EPSG:32612,484,170,170,2,169,0.9941,2.0438,0.570333,2.326581,0.649245,0.910453,420
