patch_id,city_code,n_blocks,mean_block_area,std_block_area,cv_block_area,mean_block_eri,mean_block_compact,mean_block_elong,mean_block_convex
brasilia_1984,brasilia,43,8959.36,14048.71,1.568,0.9577,0.4058,0.4766,0.9638
brasilia_0372,brasilia,46,8118.71,10333.27,1.2728,0.9499,0.343,0.3657,0.9369
brasilia_1220,brasilia,0,,,,,,,
brasilia_0347,brasilia,19,10936.33,6955.8,0.636,0.9019,0.2454,0.2598,0.8955
brasilia_1890,brasilia,9,27143.17,25092.65,0.9245,0.9648,0.3852,0.4271,0.9601
brasilia_1296,brasilia,4,4748.62,5993.0,1.2621,0.9568,0.3494,0.4561,0.9856
brasilia_1323,brasilia,14,4572.71,3887.24,0.8501,0.9398,0.3093,0.3466,0.9181
brasilia_0458,brasilia,19,11351.1,6227.46,0.5486,0.9847,0.4059,0.4392,0.9853
brasilia_1175,brasilia,5,2997.27,752.85,0.2512,0.8443,0.2385,0.3485,0.8085
brasilia_1382,brasilia,15,3062.2,3492.73,1.1406,0.9492,0.2941,0.3333,0.9418
brasilia_1232,brasilia,50,6233.73,6971.98,1.1184,0.9504,0.4164,0.5251,0.9685
brasilia_1922,brasilia,2,2750.49,567.82,0.2064,0.7811,0.332,0.4307,0.7102
brasilia_1866,brasilia,17,11961.08,32264.07,2.6974,0.9566,0.3913,0.4784,0.9613
brasilia_1501,brasilia,2,13849.81,4746.68,0.3427,0.9736,0.1237,0.1163,0.9334
brasilia_1566,brasilia,2,137304.57,135645.4,0.9879,0.7246,0.3738,0.7223,0.6574
brasilia_0273,brasilia,23,9602.69,9038.47,0.9412,0.9175,0.3226,0.4145,0.9149
brasilia_1962,brasilia,35,6786.83,11869.14,1.7488,0.8921,0.3675,0.4497,0.8735
brasilia_1037,brasilia,8,3619.09,2040.38,0.5638,0.9939,0.485,0.5405,0.9887
brasilia_0829,brasilia,37,7951.45,3598.25,0.4525,0.9918,0.4596,0.4803,0.9944
brasilia_0942,brasilia,43,6803.98,4496.51,0.6609,0.9668,0.4362,0.493,0.9715
brasilia_0806,brasilia,18,8669.17,16212.92,1.8702,0.8473,0.2626,0.3867,0.8465
brasilia_1609,brasilia,26,7825.46,6316.67,0.8072,0.9716,0.4769,0.5738,0.9632
brasilia_0890,brasilia,4,9880.19,5520.25,0.5587,0.9831,0.342,0.3256,0.978
brasilia_1015,brasilia,7,6774.56,6000.93,0.8858,0.9382,0.3853,0.4394,0.926
brasilia_0776,brasilia,5,13308.28,11902.1,0.8943,0.9809,0.3336,0.4021,0.9703
brasilia_0807,brasilia,18,6510.64,4667.55,0.7169,0.9072,0.4256,0.568,0.8804
brasilia_0034,brasilia,6,7018.23,932.54,0.1329,0.9636,0.3424,0.3721,0.9991
brasilia_1697,brasilia,1,568.05,0.0,0.0,1.0,0.9687,0.9974,1.0
brasilia_1074,brasilia,12,10975.52,14625.65,1.3326,0.9281,0.3559,0.3983,0.8801
brasilia_0895,brasilia,3,6312.58,764.77,0.1211,0.9458,0.4006,0.5348,1.0
brasilia_1297,brasilia,4,5308.21,4460.88,0.8404,0.9133,0.2087,0.3516,0.91
brasilia_1775,brasilia,9,2693.74,829.84,0.3081,0.824,0.2142,0.2539,0.8169
brasilia_1665,brasilia,5,2513.63,1587.03,0.6314,0.9775,0.4134,0.4249,0.9898
brasilia_1688,brasilia,1,9384.2,0.0,0.0,0.7716,0.1035,0.1522,0.6586
brasilia_1043,brasilia,6,4700.79,3811.78,0.8109,0.9317,0.2639,0.2983,0.907
brasilia_0249,brasilia,56,6355.08,4493.88,0.7071,0.9473,0.3697,0.4526,0.9442
brasilia_1696,brasilia,5,29839.66,16137.56,0.5408,0.9688,0.4906,0.708,0.9701
bratislava_0002,bratislava,0,,,,,,,
bratislava_0234,bratislava,8,11219.36,16633.51,1.4826,0.9898,0.4654,0.5095,0.9895
bratislava_0201,bratislava,0,,,,,,,
bratislava_0203,bratislava,1,693.56,0.0,0.0,1.0,0.9914,0.9988,1.0
bratislava_0377,bratislava,0,,,,,,,
bratislava_0339,bratislava,0,,,,,,,
bratislava_0395,bratislava,2,657.0,51.0,0.0776,0.7738,0.1639,0.3401,0.8669
bratislava_0345,bratislava,11,9074.48,5662.86,0.624,0.8943,0.4352,0.6502,0.9349
bratislava_0120,bratislava,0,,,,,,,
bratislava_0316,bratislava,2,4961.13,3807.99,0.7676,0.8946,0.3024,0.375,0.9195
bratislava_0296,bratislava,1,76408.36,0.0,0.0,0.9143,0.3294,0.3722,0.8655
bratislava_0438,bratislava,0,,,,,,,
bratislava_0035,bratislava,0,,,,,,,
bratislava_0162,bratislava,0,,,,,,,
bratislava_0101,bratislava,3,8211.69,9926.8,1.2089,0.8222,0.2737,0.5212,0.8209
bratislava_0103,bratislava,6,5576.96,3280.75,0.5883,0.857,0.2728,0.4005,0.851
bruges_0082,bruges,4,22440.1,35279.91,1.5722,0.93,0.4864,0.5105,0.8891
brussels_0010,brussels,0,,,,,,,
bucharest_0022,bucharest,4,33198.98,48627.67,1.4647,0.9217,0.2697,0.3145,0.8962
bucharest_0079,bucharest,0,,,,,,,
bucharest_0126,bucharest,29,11707.04,4425.79,0.378,0.9951,0.2323,0.1986,0.9989
bucharest_0246,bucharest,56,7485.11,6850.6,0.9152,0.9529,0.4864,0.6318,0.9456
bucharest_0243,bucharest,2,27906.8,22262.47,0.7977,0.9254,0.4052,0.6067,0.9617
bucharest_0050,bucharest,7,19126.42,10788.38,0.5641,0.9047,0.3872,0.6806,0.9069
bucharest_0349,bucharest,22,13150.0,10204.76,0.776,0.9718,0.4466,0.5134,0.9703
bucharest_0110,bucharest,4,3664.98,1856.16,0.5065,0.9996,0.4582,0.4614,1.0
bucharest_0023,bucharest,15,8217.22,10403.9,1.2661,0.9907,0.3727,0.3946,0.9915
bucharest_0264,bucharest,8,13561.86,15504.17,1.1432,0.9927,0.5241,0.6934,0.9936
bucharest_0094,bucharest,15,11997.85,7523.72,0.6271,0.9653,0.388,0.4381,0.9512
bucharest_0217,bucharest,0,,,,,,,
bucharest_0150,bucharest,32,7818.45,8709.38,1.114,0.9399,0.4601,0.5588,0.9323
bucharest_0058,bucharest,29,9847.06,5824.9,0.5915,0.9435,0.3391,0.3779,0.9447
bucharest_0157,bucharest,11,15259.03,15999.3,1.0485,0.9315,0.3472,0.458,0.9377
bucharest_0151,bucharest,19,12066.43,11829.48,0.9804,0.9418,0.3992,0.5447,0.9481
bucharest_0197,bucharest,22,13273.24,11162.37,0.841,0.9264,0.396,0.5002,0.9498
bucharest_0196,bucharest,19,16050.32,10331.44,0.6437,0.9181,0.3738,0.4765,0.8896
bucharest_0131,bucharest,9,4161.55,2851.12,0.6851,0.9389,0.2997,0.3826,0.9192
budapest_0684,budapest,20,13467.53,10894.51,0.8089,0.9911,0.4755,0.5521,0.9947
budapest_0616,budapest,0,,,,,,,
budapest_0604,budapest,15,20351.66,3881.92,0.1907,0.9978,0.4687,0.4931,0.9988
budapest_0496,budapest,26,13263.31,4402.54,0.3319,0.9971,0.4217,0.4197,0.9969
budapest_0460,budapest,12,24214.88,33214.97,1.3717,0.9595,0.4326,0.4816,0.9853
budapest_0709,budapest,24,15146.69,3442.16,0.2273,0.9898,0.4677,0.5098,0.997
budapest_0666,budapest,10,19378.84,10271.25,0.53,0.9904,0.4138,0.4212,0.996
budapest_0595,budapest,9,16412.84,1257.85,0.0766,0.9952,0.3343,0.3329,0.999
budapest_0718,budapest,23,13230.49,6438.99,0.4867,0.9979,0.4668,0.5189,0.998
budapest_0788,budapest,30,12383.35,3844.97,0.3105,0.9912,0.4293,0.453,0.9984
budapest_0328,budapest,10,22886.07,8607.02,0.3761,0.9968,0.5472,0.6163,0.9962
budapest_0563,budapest,28,12884.39,7832.54,0.6079,0.982,0.4409,0.4786,0.9954
budapest_0733,budapest,5,12627.59,1989.11,0.1575,1.0,0.5176,0.5977,0.9997
budapest_0592,budapest,14,15498.43,5915.35,0.3817,0.9892,0.377,0.3755,0.9963
budapest_0351,budapest,3,10025.98,2613.56,0.2607,0.992,0.5277,0.5965,0.9983
budapest_0654,budapest,24,14003.02,5591.81,0.3993,0.9948,0.5093,0.6256,0.9988
budapest_0202,budapest,0,,,,,,,
budapest_0685,budapest,5,6777.39,4562.98,0.6733,0.9987,0.5069,0.5995,0.9998
budapest_0396,budapest,1,4918.7,0.0,0.0,0.9909,0.288,0.2486,1.0
budapest_0765,budapest,3,14509.68,17097.46,1.1783,0.961,0.6472,0.7621,0.9492
budapest_0278,budapest,24,9669.2,4793.94,0.4958,0.9961,0.5991,0.8672,0.9934
budapest_0295,budapest,9,24326.63,11296.69,0.4644,0.9276,0.346,0.4037,0.8862
budapest_0065,budapest,9,18730.98,11309.26,0.6038,0.9717,0.403,0.4562,0.9713
budapest_0378,budapest,6,16354.99,9729.24,0.5949,0.9471,0.3632,0.5127,0.9811
budapest_0446,budapest,1,678.74,0.0,0.0,0.6666,0.2032,0.5251,0.604
budapest_0479,budapest,12,7721.03,5347.56,0.6926,0.9756,0.469,0.6039,0.9703
budapest_0313,budapest,0,,,,,,,
budapest_0565,budapest,14,9340.5,5548.79,0.5941,0.9555,0.4772,0.5842,0.953
budapest_0270,budapest,0,,,,,,,
budapest_0011,budapest,0,,,,,,,
budapest_0167,budapest,2,33328.57,32548.44,0.9766,0.9603,0.3483,0.4081,0.9736
budapest_0370,budapest,5,11517.14,3728.45,0.3237,0.9999,0.5975,0.7423,0.9999
budapest_0463,budapest,2,6435.32,5817.79,0.904,0.9121,0.487,0.8078,0.8983
budapest_0052,budapest,1,11795.88,0.0,0.0,0.8851,0.1728,0.1982,0.8673
budapest_0095,budapest,0,,,,,,,
budapest_0160,budapest,9,22928.31,9982.02,0.4354,0.9271,0.362,0.4801,0.9102
budapest_0303,budapest,0,,,,,,,
buenosaires_0101,buenosaires,33,11530.02,5994.01,0.5199,0.995,0.48,0.566,0.9986
buenosaires_0028,buenosaires,28,13622.09,3879.38,0.2848,0.9993,0.5744,0.7761,0.9991
buenosaires_0012,buenosaires,61,7201.84,4801.63,0.6667,0.9864,0.4121,0.4689,0.9949
buenosaires_0083,buenosaires,31,12564.05,7604.98,0.6053,0.9993,0.5316,0.6239,0.9971
buenosaires_0227,buenosaires,42,8247.83,3846.3,0.4663,0.9859,0.4536,0.5914,0.9925
buenosaires_0044,buenosaires,47,9089.75,4806.84,0.5288,0.9834,0.5191,0.6614,0.9918
buenosaires_0283,buenosaires,27,11102.93,15388.38,1.386,0.9799,0.3676,0.3988,0.9723
buenosaires_0024,buenosaires,35,11346.6,4964.37,0.4375,0.9808,0.529,0.6575,0.9962
buenosaires_0105,buenosaires,41,10610.84,5063.81,0.4772,0.9861,0.5161,0.6626,0.9964
buenosaires_0152,buenosaires,11,9515.7,8067.42,0.8478,0.9981,0.4849,0.6203,0.9987
buenosaires_0186,buenosaires,22,17246.42,25720.56,1.4914,0.9827,0.4865,0.6109,0.9839
buenosaires_0198,buenosaires,22,12739.74,7979.43,0.6263,0.9705,0.462,0.6151,0.9849
buenosaires_0159,buenosaires,24,14898.11,5597.43,0.3757,0.994,0.5448,0.7044,0.9984
buenosaires_0103,buenosaires,46,7269.55,5788.2,0.7962,0.9334,0.3998,0.5817,0.9608
buenosaires_0289,buenosaires,24,17182.03,1872.62,0.109,0.9983,0.5937,0.9097,0.9974
buenosaires_0237,buenosaires,41,10054.33,5695.64,0.5665,0.971,0.4131,0.5532,0.9894
buenosaires_0127,buenosaires,30,9429.83,6757.21,0.7166,0.9416,0.4802,0.6749,0.9654
cairo_2083,cairo,0,,,,,,,
cairo_1483,cairo,17,18639.85,9884.38,0.5303,0.9924,0.3973,0.4275,0.9919
cairo_1951,cairo,1,2269.01,0.0,0.0,0.997,0.1019,0.0813,0.9962
cairo_2111,cairo,0,,,,,,,
cairo_1448,cairo,30,12186.78,228.75,0.0188,0.9999,0.6312,0.9796,0.9999
cairo_1800,cairo,0,,,,,,,
cairo_2053,cairo,0,,,,,,,
cairo_1767,cairo,6,16362.97,16729.06,1.0224,0.9994,0.4815,0.5211,0.9942
cairo_1921,cairo,0,,,,,,,
cairo_1799,cairo,1,8090.03,0.0,0.0,0.524,0.0384,0.1266,0.3418
cairo_2100,cairo,0,,,,,,,
cairo_1730,cairo,0,,,,,,,
cairo_2064,cairo,0,,,,,,,
cairo_2086,cairo,2,3239.0,1319.14,0.4073,0.9725,0.0474,0.0394,0.9756
cairo_2120,cairo,0,,,,,,,
cairo_2052,cairo,0,,,,,,,
cairo_2068,cairo,1,896.03,0.0,0.0,0.7635,0.403,0.8658,0.6791
cairo_1519,cairo,14,20041.48,9563.25,0.4772,0.9956,0.3701,0.3493,0.9928
cairo_1979,cairo,2,7229.29,1402.86,0.1941,0.9737,0.1101,0.0945,0.9675
cairo_0877,cairo,8,5480.8,2458.65,0.4486,0.9997,0.5503,0.6201,1.0
cairo_1342,cairo,0,,,,,,,
cairo_0196,cairo,29,4099.33,2476.68,0.6042,0.9838,0.2997,0.2993,0.9856
cairo_0404,cairo,86,5922.03,5884.9,0.9937,0.9825,0.5552,0.7194,0.9797
cairo_0823,cairo,0,,,,,,,
cairo_1341,cairo,7,2358.65,1695.72,0.7189,0.7953,0.303,0.5706,0.7637
cairo_2032,cairo,0,,,,,,,
cairo_1950,cairo,1,8980.76,0.0,0.0,0.995,0.0932,0.0746,0.9995
cairo_0227,cairo,175,2531.81,2894.41,1.1432,0.9833,0.4307,0.4648,0.9828
cairo_1404,cairo,14,2010.29,1057.94,0.5263,0.8531,0.178,0.3446,0.8303
cairo_0440,cairo,63,7960.11,5008.47,0.6292,0.9868,0.4434,0.4883,0.989
cairo_1290,cairo,7,9912.27,5578.17,0.5628,0.901,0.3395,0.4374,0.8808
cairo_1834,cairo,4,4316.76,2839.33,0.6577,0.9311,0.3546,0.3723,0.9153
cairo_1703,cairo,9,13057.53,13957.78,1.0689,0.9579,0.2754,0.3478,0.9522
cairo_0748,cairo,8,2264.96,1630.58,0.7199,0.9669,0.2872,0.3358,0.962
cairo_0978,cairo,0,,,,,,,
cairo_2082,cairo,0,,,,,,,
cairo_1760,cairo,22,9733.86,7983.0,0.8201,0.9025,0.3651,0.4674,0.8869
cairo_0502,cairo,187,2577.16,1815.4,0.7044,0.9813,0.4723,0.5595,0.9841
cairo_1243,cairo,1,16059.3,0.0,0.0,1.0,0.9769,0.9897,1.0
cairo_2091,cairo,3,25793.3,17925.66,0.695,0.987,0.4288,0.6147,0.9955
cairo_1582,cairo,9,14958.48,8811.96,0.5891,0.9523,0.3894,0.4472,0.9437
cairo_0439,cairo,148,3152.73,3524.92,1.1181,0.9719,0.4206,0.4765,0.9712
cairo_0602,cairo,60,6425.71,3071.96,0.4781,0.9849,0.4424,0.4717,0.9895
cairo_1242,cairo,1,3041.98,0.0,0.0,0.9509,0.0883,0.0786,1.0
cairo_0596,cairo,24,5290.69,7873.07,1.4881,0.9303,0.464,0.558,0.942
cairo_1198,cairo,23,16400.26,12034.17,0.7338,0.9803,0.4143,0.4454,0.9793
cairo_0493,cairo,44,6000.46,6322.38,1.0536,0.9714,0.4115,0.4737,0.9742
cairo_1969,cairo,16,6657.78,14429.17,2.1673,0.8904,0.2711,0.3336,0.8674
cairo_0910,cairo,14,10727.7,11367.27,1.0596,0.8974,0.2827,0.4056,0.892
cairo_0457,cairo,19,13471.5,6764.55,0.5021,0.9698,0.3888,0.4063,0.9638
cairo_1989,cairo,25,16035.13,25692.19,1.6022,0.9466,0.2347,0.3327,0.9364
cairo_0775,cairo,27,5247.34,5364.29,1.0223,0.9721,0.4263,0.5111,0.9693
cairo_0028,cairo,117,2499.37,4287.31,1.7154,0.9904,0.4563,0.5005,0.9914
cairo_1474,cairo,41,6500.08,9927.27,1.5273,0.7931,0.3368,0.5582,0.7488
cairo_0726,cairo,0,,,,,,,
cairo_1621,cairo,0,,,,,,,
cairo_0489,cairo,3,6421.88,3110.53,0.4844,0.8018,0.1241,0.2302,0.7518
cairo_1170,cairo,0,,,,,,,
cairo_0145,cairo,32,3979.49,3579.82,0.8996,0.982,0.4015,0.4175,0.9832
cairo_0765,cairo,57,6564.65,8477.48,1.2914,0.8685,0.283,0.3584,0.8392
cairo_1809,cairo,1,774.77,0.0,0.0,0.7431,0.327,0.7085,0.6654
cairo_0477,cairo,138,3243.84,2846.93,0.8776,0.9512,0.4392,0.559,0.9474
cairo_0855,cairo,4,4978.33,4683.2,0.9407,0.6919,0.5026,0.6445,0.6266
cairo_0281,cairo,85,2584.24,2166.78,0.8385,0.9705,0.4504,0.5706,0.971
cairo_1602,cairo,0,,,,,,,
cairo_1333,cairo,0,,,,,,,
cairo_0004,cairo,52,6647.26,16611.84,2.4991,0.9615,0.4817,0.6753,0.9753
cairo_0914,cairo,42,5936.03,8546.97,1.4398,0.8585,0.298,0.4301,0.8211
cairo_0791,cairo,34,9093.79,9797.82,1.0774,0.8695,0.3528,0.4253,0.8293
cairo_0153,cairo,29,5443.19,10074.43,1.8508,0.942,0.4094,0.54,0.9436
cairo_0232,cairo,56,3256.77,2258.25,0.6934,0.9555,0.4407,0.5934,0.9459
cairo_0435,cairo,38,2696.71,1350.25,0.5007,0.9837,0.4591,0.54,0.9905
cairo_0090,cairo,178,1916.07,2159.57,1.1271,0.9868,0.4359,0.4965,0.9919
cairo_1845,cairo,4,8640.04,5331.96,0.6171,0.8323,0.3062,0.3939,0.8092
cairo_0542,cairo,8,6538.78,6730.97,1.0294,0.9235,0.4929,0.6148,0.9099
cairo_0416,cairo,31,7742.57,6224.81,0.804,0.9353,0.3341,0.3704,0.928
cairo_0544,cairo,40,8060.89,9067.51,1.1249,0.8674,0.2347,0.3038,0.8322
cairo_0865,cairo,35,8704.09,11263.08,1.294,0.819,0.2838,0.4625,0.7706
cairo_0906,cairo,47,8071.83,19178.92,2.376,0.7971,0.3299,0.5234,0.7409
cairo_0350,cairo,26,10160.47,17133.96,1.6863,0.9326,0.439,0.5963,0.9214
cairo_0113,cairo,114,3516.53,2616.3,0.744,0.9654,0.4806,0.6698,0.9802
cairo_0338,cairo,26,9245.03,8397.68,0.9083,0.9241,0.3298,0.4048,0.9088
cairo_0043,cairo,97,4221.2,4613.08,1.0928,0.9616,0.4679,0.6119,0.9725
cairo_0060,cairo,43,4329.62,7259.11,1.6766,0.9332,0.3577,0.414,0.9207
cairo_0943,cairo,1,2023.51,0.0,0.0,0.523,0.0661,0.2222,0.3154
cairo_0942,cairo,10,10357.29,12301.49,1.1877,0.8582,0.4033,0.4422,0.797
cairo_0578,cairo,28,6052.49,6222.13,1.028,0.8835,0.2863,0.3947,0.8494
cairo_0496,cairo,30,8245.4,10403.47,1.2617,0.8658,0.3236,0.4797,0.8092
cairo_0991,cairo,11,6492.99,11992.8,1.847,0.8584,0.2902,0.4056,0.8136
caracas_0148,caracas,13,21444.07,26777.07,1.2487,0.927,0.3699,0.5732,0.9266
caracas_0043,caracas,2,2677.92,1819.1,0.6793,0.6804,0.0772,0.1921,0.612
caracas_0120,caracas,16,8046.6,8427.64,1.0474,0.8925,0.239,0.3353,0.8974
caracas_0068,caracas,1,1558.89,0.0,0.0,0.9848,0.5907,0.8028,0.9147
caracas_0373,caracas,12,7791.09,7885.71,1.0121,0.8634,0.2473,0.3225,0.8044
caracas_0387,caracas,3,31379.9,33840.15,1.0784,0.7582,0.3175,0.5486,0.7228
caracas_0399,caracas,1,12796.51,0.0,0.0,0.5385,0.1423,0.4135,0.3833
casablanca_0041,casablanca,126,3549.28,2039.52,0.5746,0.9703,0.4211,0.4823,0.9683
casablanca_0269,casablanca,31,8422.88,12536.36,1.4884,0.9602,0.3593,0.4076,0.9613
casablanca_0259,casablanca,92,4516.09,4828.75,1.0692,0.9443,0.4479,0.5725,0.9515
casablanca_0103,casablanca,23,12212.7,8488.5,0.6951,0.9632,0.4546,0.5558,0.9584
casablanca_0048,casablanca,40,4340.92,2659.44,0.6126,0.9725,0.3995,0.4429,0.975
casablanca_0078,casablanca,53,4199.06,5431.23,1.2934,0.9584,0.4197,0.5513,0.9614
casablanca_0261,casablanca,71,4341.13,4265.61,0.9826,0.9289,0.4214,0.5747,0.9279
casablanca_0316,casablanca,61,4586.83,5692.98,1.2412,0.9321,0.3931,0.4748,0.9146
casablanca_0243,casablanca,67,4380.56,10748.48,2.4537,0.938,0.4567,0.5628,0.9304
casablanca_0159,casablanca,71,6303.1,6667.35,1.0578,0.952,0.4172,0.5189,0.9512
casablanca_0262,casablanca,12,6306.01,6189.05,0.9815,0.8871,0.2917,0.4417,0.8625
chandigarh_0157,chandigarh,23,3936.02,1431.84,0.3638,0.9894,0.5533,0.803,0.9995
chandigarh_0018,chandigarh,71,1288.49,1493.14,1.1588,0.9951,0.5013,0.5039,0.9944
chandigarh_0102,chandigarh,38,9181.08,15844.14,1.7257,0.9743,0.4605,0.5194,0.9719
chandigarh_0057,chandigarh,40,6192.83,2385.7,0.3852,0.9796,0.4829,0.508,0.9735
chandigarh_0026,chandigarh,28,3596.46,1545.24,0.4297,0.9911,0.5356,0.6141,0.9949
chandigarh_0035,chandigarh,16,2475.67,1504.9,0.6079,0.9786,0.5096,0.605,0.9697
chandigarh_0113,chandigarh,8,16010.26,7514.88,0.4694,0.9661,0.4783,0.4843,0.9512
chandigarh_0170,chandigarh,54,3841.03,2427.8,0.6321,0.9666,0.461,0.4973,0.9777
chandigarh_0090,chandigarh,35,7601.61,15428.99,2.0297,0.9675,0.3433,0.3785,0.9675
chandigarh_0055,chandigarh,53,6273.61,11408.29,1.8185,0.9561,0.452,0.5297,0.9587
chandigarh_0043,chandigarh,29,5757.21,3397.49,0.5901,0.9547,0.4259,0.4683,0.9385
chandigarh_0088,chandigarh,30,8464.05,7976.05,0.9423,0.9414,0.3636,0.393,0.9203
chandigarh_0056,chandigarh,44,7860.62,12077.15,1.5364,0.9639,0.51,0.6861,0.9632
chandigarh_0153,chandigarh,16,9157.36,9136.98,0.9978,0.9244,0.4652,0.6596,0.9185
chandigarh_0158,chandigarh,8,8049.45,7581.26,0.9418,0.923,0.3406,0.5566,0.9279
chennai_0572,chennai,78,2139.97,2432.01,1.1365,0.9757,0.3716,0.3862,0.9794
chennai_0193,chennai,27,8369.12,8013.27,0.9575,0.9645,0.3957,0.4525,0.9648
chennai_0186,chennai,36,7135.37,6040.32,0.8465,0.9637,0.3664,0.4045,0.9612
chennai_0614,chennai,27,9745.93,7617.46,0.7816,0.9847,0.3968,0.4352,0.981
chennai_0157,chennai,48,8358.25,8244.28,0.9864,0.9652,0.4398,0.5188,0.9628
chennai_0277,chennai,34,11939.99,9626.03,0.8062,0.9737,0.4678,0.5399,0.9716
chennai_0194,chennai,48,7770.57,7450.05,0.9588,0.9452,0.3827,0.4795,0.9455
chennai_0427,chennai,26,8597.25,3175.01,0.3693,0.9963,0.3185,0.3196,0.9964
chennai_0481,chennai,19,12526.35,11595.0,0.9256,0.9779,0.3394,0.3386,0.9758
chennai_0025,chennai,51,8100.38,8702.81,1.0744,0.959,0.4336,0.5123,0.9565
chennai_0446,chennai,12,4900.82,4989.86,1.0182,0.9446,0.2684,0.273,0.9576
chennai_0188,chennai,21,11754.07,17367.64,1.4776,0.9761,0.4256,0.4494,0.9791
chennai_0221,chennai,34,9106.42,9264.74,1.0174,0.9731,0.4755,0.5511,0.9743
chennai_0069,chennai,31,10514.36,10908.34,1.0375,0.9529,0.4358,0.5218,0.9581
chennai_0046,chennai,36,9655.99,14391.33,1.4904,0.9703,0.4126,0.4749,0.9695
chennai_0044,chennai,16,6264.84,2999.27,0.4787,0.99,0.445,0.5028,0.9933
chennai_0216,chennai,14,5387.49,2560.14,0.4752,0.886,0.3613,0.5015,0.8605
chennai_0644,chennai,38,7307.34,10866.65,1.4871,0.9431,0.33,0.3994,0.9295
chennai_0503,chennai,24,9659.7,17405.24,1.8018,0.9775,0.4514,0.5472,0.9815
chennai_0411,chennai,34,12151.34,18691.88,1.5383,0.9169,0.3733,0.4928,0.9049
chennai_0403,chennai,31,12617.87,13535.44,1.0727,0.9531,0.3865,0.4466,0.9509
chennai_0622,chennai,17,11748.31,27091.0,2.3059,0.926,0.292,0.3325,0.9198
chennai_0324,chennai,58,7765.01,5609.3,0.7224,0.9715,0.4265,0.5116,0.9689
chennai_0374,chennai,4,16779.34,20113.17,1.1987,0.9924,0.4921,0.5303,0.9856
chennai_0394,chennai,44,3133.72,1149.05,0.3667,0.9638,0.2966,0.3231,0.9686
chennai_0178,chennai,34,7780.77,9171.43,1.1787,0.9445,0.4304,0.5397,0.9438
chennai_0307,chennai,48,7394.76,6473.9,0.8755,0.9489,0.4198,0.5288,0.9531
chennai_0154,chennai,21,13383.86,25130.6,1.8777,0.8725,0.3286,0.4456,0.8627
chennai_0275,chennai,52,6276.92,8201.59,1.3066,0.9458,0.3625,0.4245,0.9419
chennai_0317,chennai,40,9323.52,7823.73,0.8391,0.9474,0.3958,0.4633,0.9414
chennai_0464,chennai,55,5703.17,4391.51,0.77,0.9666,0.4689,0.5592,0.9662
chennai_0148,chennai,40,3723.6,2852.91,0.7662,0.9627,0.3857,0.45,0.9623
chennai_0037,chennai,38,10928.45,12924.25,1.1826,0.9537,0.3857,0.4743,0.9546
chennai_0171,chennai,31,10999.33,11629.53,1.0573,0.9352,0.3869,0.5062,0.9291
chennai_0246,chennai,22,12650.72,19542.16,1.5447,0.9585,0.445,0.5261,0.9381
chicago_0338,chicago,14,16683.85,4719.99,0.2829,0.9999,0.5475,0.6653,0.9998
chicago_0085,chicago,12,20397.58,115.46,0.0057,0.9996,0.5109,0.5041,0.9995
chicago_0637,chicago,20,19220.89,1946.69,0.1013,0.9979,0.5041,0.4988,0.9966
chicago_0582,chicago,18,22765.68,9489.19,0.4168,0.9926,0.5001,0.4986,0.992
chicago_0348,chicago,18,22966.72,6514.29,0.2836,0.9999,0.5039,0.5133,0.9999
chicago_0642,chicago,26,18641.19,5681.11,0.3048,0.9993,0.4864,0.4879,0.9987
chicago_0255,chicago,10,28858.11,16554.07,0.5736,0.9997,0.5243,0.5352,0.9993
chicago_0833,chicago,17,25295.34,29860.13,1.1805,0.9845,0.4478,0.4476,0.9877
chicago_0675,chicago,15,21511.21,5125.34,0.2383,1.0,0.5108,0.5283,0.9998
chicago_0639,chicago,22,20853.13,1677.65,0.0805,0.9997,0.5189,0.52,0.9997
chicago_0769,chicago,14,24212.56,3154.88,0.1303,1.0,0.5507,0.5911,0.9999
chicago_0280,chicago,0,,,,,,,
chicago_0199,chicago,19,19474.55,2169.45,0.1114,0.9983,0.4989,0.4933,0.9987
chicago_0720,chicago,16,22669.29,9129.18,0.4027,0.9986,0.504,0.5585,0.9971
chicago_0488,chicago,18,16691.47,10858.65,0.6506,0.9994,0.511,0.6369,0.9991
chicago_0719,chicago,20,18125.54,4008.42,0.2211,0.9998,0.5344,0.5972,0.9998
chicago_0077,chicago,14,18715.38,4141.55,0.2213,0.9873,0.4869,0.4981,0.9857
chicago_0067,chicago,21,20913.72,637.49,0.0305,0.9997,0.5023,0.4919,0.9991
chicago_0506,chicago,0,,,,,,,
chicago_0082,chicago,16,21624.07,5136.95,0.2376,0.9998,0.5105,0.5237,0.9995
chicago_0892,chicago,21,20513.24,2778.85,0.1355,0.9999,0.5086,0.5098,0.9999
chicago_0576,chicago,19,17751.17,4518.42,0.2545,1.0,0.5406,0.6288,0.9999
chicago_0303,chicago,21,18812.91,4046.0,0.2151,0.9884,0.4843,0.5069,0.9871
chicago_0244,chicago,5,62311.34,716.77,0.0115,0.9975,0.2097,0.1709,0.9961
chicago_0156,chicago,7,20627.94,93.24,0.0045,0.9994,0.5089,0.5019,0.9995
chicago_0767,chicago,15,27200.02,325.88,0.012,0.9999,0.5863,0.6652,1.0
chicago_0329,chicago,13,28153.0,17227.32,0.6119,0.9994,0.4751,0.4644,0.999
