patch_id,city_code,n_nodes_used,n_edges_used,n_4way,n_3way,n_deadend,proportion_4way,proportion_3way,proportion_deadend,mean_degree,mean_edge_length,total_edge_length,meshedness,intersection_density,street_density
kyoto_0364,kyoto,469,690,132,238,60,0.28145,0.507463,0.127932,2.9424,35.08,24203.73,0.237942,732.81,37.8183
kyoto_0484,kyoto,650,920,124,389,103,0.190769,0.598462,0.158462,2.8308,28.97,26653.84,0.209266,1015.62,41.6466
kyoto_0107,kyoto,44,66,11,24,2,0.25,0.545455,0.045455,3.0,93.55,6174.44,0.277108,68.75,9.6476
kyoto_0351,kyoto,225,324,53,119,27,0.235556,0.528889,0.12,2.88,50.15,16248.4,0.224719,351.56,25.3881
kyoto_0487,kyoto,393,595,109,215,32,0.277354,0.547074,0.081425,3.028,37.87,22529.74,0.259923,614.06,35.2027
kyoto_0183,kyoto,282,367,23,178,57,0.08156,0.631206,0.202128,2.6028,46.74,17153.62,0.153846,440.62,26.8025
kyoto_0294,kyoto,176,232,21,103,33,0.119318,0.585227,0.1875,2.6364,45.43,10539.9,0.164265,275.0,16.4686
kyoto_0310,kyoto,105,147,18,59,11,0.171429,0.561905,0.104762,2.8,56.99,8377.54,0.209756,164.06,13.0899
kyoto_0324,kyoto,127,168,11,78,18,0.086614,0.614173,0.141732,2.6457,70.1,11776.71,0.168675,198.44,18.4011
kyoto_0311,kyoto,97,120,1,62,18,0.010309,0.639175,0.185567,2.4742,70.66,8479.55,0.126984,151.56,13.2493
kyoto_0580,kyoto,52,56,1,25,19,0.019231,0.480769,0.365385,2.1538,79.25,4437.98,0.050505,81.25,6.9343
kyoto_0087,kyoto,36,45,0,24,6,0.0,0.666667,0.166667,2.5,95.1,4279.6,0.149254,56.25,6.6869
kyoto_0205,kyoto,93,121,7,58,16,0.075269,0.623656,0.172043,2.6022,68.28,8261.81,0.160221,145.31,12.9091
kyoto_0647,kyoto,151,192,7,102,34,0.046358,0.675497,0.225166,2.543,48.47,9306.55,0.141414,235.94,14.5415
kyoto_0614,kyoto,49,54,1,26,18,0.020408,0.530612,0.367347,2.2041,36.54,1973.09,0.064516,76.56,3.083
kyoto_0505,kyoto,285,376,32,175,60,0.112281,0.614035,0.210526,2.6386,42.41,15947.7,0.162832,445.31,24.9183
kyoto_0429,kyoto,56,67,0,35,13,0.0,0.625,0.232143,2.3929,76.57,5130.03,0.11215,87.5,8.0157
laplata_0035,laplata,52,75,19,13,5,0.365385,0.25,0.096154,2.8846,101.63,7622.17,0.242424,81.25,11.9096
laplata_0013,laplata,53,80,22,13,3,0.415094,0.245283,0.056604,3.0189,101.52,8121.44,0.277228,82.81,12.6898
laplata_0012,laplata,75,117,34,17,4,0.453333,0.226667,0.053333,3.12,81.88,9580.26,0.296552,117.19,14.9691
laplata_0020,laplata,76,119,28,29,2,0.368421,0.381579,0.026316,3.1316,81.78,9732.26,0.29932,118.75,15.2067
laplata_0005,laplata,142,220,54,58,13,0.380282,0.408451,0.091549,3.0986,50.61,11134.1,0.283154,221.87,17.397
lasvegas_0105,lasvegas,103,123,9,52,30,0.087379,0.504854,0.291262,2.3883,71.93,8846.86,0.104478,160.94,13.8232
lasvegas_0379,lasvegas,87,91,10,28,40,0.114943,0.321839,0.45977,2.092,82.2,7480.06,0.029586,135.94,11.6876
lasvegas_0560,lasvegas,77,87,4,33,21,0.051948,0.428571,0.272727,2.2597,102.95,8956.88,0.073826,120.31,13.9951
lasvegas_0416,lasvegas,94,107,8,41,37,0.085106,0.43617,0.393617,2.2766,77.3,8271.13,0.076503,146.87,12.9236
lasvegas_0201,lasvegas,82,94,10,34,30,0.121951,0.414634,0.365854,2.2927,91.23,8575.32,0.081761,128.12,13.3989
lasvegas_1147,lasvegas,102,132,13,56,22,0.127451,0.54902,0.215686,2.5882,70.85,9352.29,0.155779,159.37,14.6129
lasvegas_0661,lasvegas,113,168,29,63,11,0.256637,0.557522,0.097345,2.9735,70.69,11876.61,0.253394,176.56,18.5572
lasvegas_1156,lasvegas,75,81,3,33,27,0.04,0.44,0.36,2.16,98.49,7977.46,0.048276,117.19,12.4648
lasvegas_0892,lasvegas,75,98,10,36,13,0.133333,0.48,0.173333,2.6133,73.75,7227.38,0.165517,117.19,11.2928
lasvegas_0069,lasvegas,106,136,14,54,28,0.132075,0.509434,0.264151,2.566,76.07,10345.16,0.149758,165.62,16.1643
lasvegas_0121,lasvegas,86,108,8,50,22,0.093023,0.581395,0.255814,2.5116,55.04,5944.78,0.137725,134.37,9.2887
lasvegas_0749,lasvegas,134,173,12,79,25,0.089552,0.589552,0.186567,2.5821,56.75,9816.94,0.152091,209.37,15.339
lasvegas_0955,lasvegas,130,162,4,87,31,0.030769,0.669231,0.238462,2.4923,60.27,9763.47,0.129412,203.12,15.2554
lasvegas_0847,lasvegas,109,143,20,52,24,0.183486,0.477064,0.220183,2.6239,66.56,9517.73,0.164319,170.31,14.8715
lasvegas_0713,lasvegas,85,110,14,44,22,0.164706,0.517647,0.258824,2.5882,56.07,6168.14,0.157576,132.81,9.6377
lasvegas_0801,lasvegas,212,309,51,118,29,0.240566,0.556604,0.136792,2.9151,53.57,16552.03,0.23389,331.25,25.8626
lasvegas_0756,lasvegas,154,205,15,98,26,0.097403,0.636364,0.168831,2.6623,55.49,11375.21,0.171617,240.62,17.7738
lasvegas_0901,lasvegas,107,138,10,59,20,0.093458,0.551402,0.186916,2.5794,66.35,9155.79,0.15311,167.19,14.3059
lasvegas_0868,lasvegas,278,392,35,181,29,0.125899,0.651079,0.104317,2.8201,44.48,17436.4,0.208711,434.37,27.2444
lasvegas_0308,lasvegas,130,164,22,61,37,0.169231,0.469231,0.284615,2.5231,63.94,10485.6,0.137255,203.12,16.3838
lasvegas_0975,lasvegas,74,95,8,41,15,0.108108,0.554054,0.202703,2.5676,99.4,9443.01,0.153846,115.62,14.7547
lasvegas_0345,lasvegas,78,96,8,39,19,0.102564,0.5,0.24359,2.4615,78.0,7488.01,0.125828,121.87,11.7
lasvegas_0728,lasvegas,340,474,34,233,48,0.1,0.685294,0.141176,2.7882,39.68,18810.06,0.2,531.25,29.3907
lasvegas_0605,lasvegas,106,119,14,40,42,0.132075,0.377358,0.396226,2.2453,58.67,6981.21,0.067633,165.62,10.9081
lasvegas_0846,lasvegas,170,207,22,80,53,0.129412,0.470588,0.311765,2.4353,54.31,11242.86,0.113433,265.62,17.567
lasvegas_0226,lasvegas,149,194,36,53,41,0.241611,0.355705,0.275168,2.604,45.83,8891.42,0.156997,232.81,13.8928
lasvegas_0427,lasvegas,197,258,14,131,37,0.071066,0.664975,0.187817,2.6193,47.77,12325.75,0.159383,307.81,19.259
lasvegas_0312,lasvegas,114,159,9,77,15,0.078947,0.675439,0.131579,2.7895,73.84,11740.85,0.206278,178.12,18.3451
lasvegas_0359,lasvegas,77,91,8,34,22,0.103896,0.441558,0.285714,2.3636,94.21,8572.94,0.100671,120.31,13.3952
lasvegas_0794,lasvegas,276,407,40,199,23,0.144928,0.721014,0.083333,2.9493,45.66,18582.2,0.241316,431.25,29.0347
lasvegas_0747,lasvegas,141,184,15,85,29,0.106383,0.602837,0.205674,2.6099,51.95,9559.31,0.158845,220.31,14.9364
lasvegas_0303,lasvegas,126,158,12,67,30,0.095238,0.531746,0.238095,2.5079,63.11,9971.97,0.133603,196.87,15.5812
lasvegas_0587,lasvegas,91,112,11,40,23,0.120879,0.43956,0.252747,2.4615,86.01,9632.75,0.124294,142.19,15.0512
lasvegas_0907,lasvegas,87,110,2,57,15,0.022989,0.655172,0.172414,2.5287,86.61,9526.78,0.142012,135.94,14.8856
lasvegas_0821,lasvegas,130,182,18,83,15,0.138462,0.638462,0.115385,2.8,54.24,9872.56,0.207843,203.12,15.4259
lasvegas_0807,lasvegas,290,418,68,160,43,0.234483,0.551724,0.148276,2.8828,43.21,18063.28,0.224348,453.12,28.2239
lasvegas_0466,lasvegas,188,265,36,99,20,0.191489,0.526596,0.106383,2.8191,55.94,14825.16,0.210243,293.75,23.1643
lasvegas_0556,lasvegas,195,268,22,126,33,0.112821,0.646154,0.169231,2.7487,50.26,13469.45,0.192208,304.69,21.046
lasvegas_0419,lasvegas,307,393,36,161,70,0.117264,0.52443,0.228013,2.5603,48.24,18959.3,0.142857,479.69,29.6239
lasvegas_0274,lasvegas,107,142,6,73,15,0.056075,0.682243,0.140187,2.6542,69.39,9853.0,0.172249,167.19,15.3953
lasvegas_1053,lasvegas,72,88,4,38,20,0.055556,0.527778,0.277778,2.4444,66.94,5891.09,0.122302,112.5,9.2048
lasvegas_1018,lasvegas,205,295,31,143,25,0.15122,0.697561,0.121951,2.878,37.56,11080.26,0.224691,320.31,17.3129
lasvegas_0494,lasvegas,112,126,7,49,41,0.0625,0.4375,0.366071,2.25,66.45,8373.33,0.068493,175.0,13.0833
lasvegas_0674,lasvegas,94,115,11,46,26,0.117021,0.489362,0.276596,2.4468,67.5,7762.27,0.120219,146.87,12.1285
lasvegas_0280,lasvegas,159,212,15,102,32,0.09434,0.641509,0.201258,2.6667,51.94,11010.29,0.172524,248.44,17.2036
lasvegas_0812,lasvegas,98,130,30,29,25,0.306122,0.295918,0.255102,2.6531,83.35,10835.93,0.172775,153.12,16.9311
lasvegas_0153,lasvegas,259,359,47,141,47,0.181467,0.544402,0.181467,2.7722,46.58,16721.82,0.196881,404.69,26.1278
lasvegas_0435,lasvegas,236,309,55,99,69,0.233051,0.419492,0.292373,2.6186,49.19,15200.33,0.158458,368.75,23.7505
lasvegas_0284,lasvegas,102,131,21,47,31,0.205882,0.460784,0.303922,2.5686,49.19,6444.47,0.150754,159.37,10.0695
lasvegas_1017,lasvegas,243,342,36,157,34,0.148148,0.646091,0.139918,2.8148,43.8,14980.14,0.2079,379.69,23.4065
lasvegas_0803,lasvegas,470,649,82,274,90,0.174468,0.582979,0.191489,2.7617,40.22,26101.3,0.192513,734.37,40.7833
lasvegas_0344,lasvegas,269,352,46,136,74,0.171004,0.505576,0.275093,2.6171,45.95,16172.97,0.157598,420.31,25.2703
lasvegas_1024,lasvegas,147,180,10,81,41,0.068027,0.55102,0.278912,2.449,57.66,10378.46,0.117647,229.69,16.2163
lasvegas_0360,lasvegas,152,208,30,85,33,0.197368,0.559211,0.217105,2.7368,61.4,12771.39,0.190635,237.5,19.9553
lasvegas_0880,lasvegas,109,140,17,53,29,0.155963,0.486239,0.266055,2.5688,72.83,10196.19,0.150235,170.31,15.9315
lasvegas_0623,lasvegas,95,129,21,40,20,0.221053,0.421053,0.210526,2.7158,54.64,7048.72,0.189189,148.44,11.0136
lasvegas_0802,lasvegas,110,151,14,64,17,0.127273,0.581818,0.154545,2.7455,85.1,12849.68,0.195349,171.87,20.0776
lasvegas_0356,lasvegas,261,339,52,111,71,0.199234,0.425287,0.272031,2.5977,52.27,17720.61,0.152805,407.81,27.6885
lasvegas_0316,lasvegas,223,313,33,138,27,0.147982,0.618834,0.121076,2.8072,49.12,15373.09,0.206349,348.44,24.0205
lasvegas_0562,lasvegas,93,132,15,55,10,0.16129,0.591398,0.107527,2.8387,60.22,7949.43,0.220994,145.31,12.421
lasvegas_0973,lasvegas,82,97,3,41,17,0.036585,0.5,0.207317,2.3659,69.64,6754.65,0.100629,128.12,10.5541
lasvegas_0364,lasvegas,198,248,29,98,56,0.146465,0.494949,0.282828,2.5051,53.15,13181.69,0.130435,309.37,20.5964
lasvegas_0959,lasvegas,180,243,20,112,32,0.111111,0.622222,0.177778,2.7,55.51,13488.93,0.180282,281.25,21.0765
lasvegas_0870,lasvegas,244,338,28,165,36,0.114754,0.67623,0.147541,2.7705,45.86,15499.84,0.196687,381.25,24.2185
lasvegas_0207,lasvegas,122,152,21,52,40,0.172131,0.42623,0.327869,2.4918,54.49,8283.04,0.129707,190.62,12.9422
lasvegas_0315,lasvegas,99,130,18,48,22,0.181818,0.484848,0.222222,2.6263,62.53,8128.97,0.165803,154.69,12.7015
lasvegas_0290,lasvegas,107,134,23,40,32,0.214953,0.373832,0.299065,2.5047,69.04,9250.93,0.133971,167.19,14.4546
lasvegas_0491,lasvegas,188,231,24,86,48,0.12766,0.457447,0.255319,2.4574,40.04,9248.23,0.118598,293.75,14.4504
lasvegas_0139,lasvegas,128,147,21,38,48,0.164062,0.296875,0.375,2.2969,66.78,9816.8,0.079681,200.0,15.3387
lasvegas_0791,lasvegas,203,292,33,137,25,0.162562,0.674877,0.123153,2.8768,37.21,10865.28,0.224439,317.19,16.977
lasvegas_0162,lasvegas,104,149,17,61,11,0.163462,0.586538,0.105769,2.8654,64.3,9580.05,0.226601,162.5,14.9688
lasvegas_0294,lasvegas,125,156,18,61,38,0.144,0.488,0.304,2.496,59.34,9256.56,0.130612,195.31,14.4634
lasvegas_1051,lasvegas,76,98,8,41,13,0.105263,0.539474,0.171053,2.5789,77.34,7579.23,0.156463,118.75,11.8425
lasvegas_0787,lasvegas,91,133,28,42,17,0.307692,0.461538,0.186813,2.9231,32.05,4262.66,0.242938,142.19,6.6604
lasvegas_0318,lasvegas,476,659,96,249,96,0.201681,0.523109,0.201681,2.7689,41.19,27141.81,0.194298,743.75,42.4091
lasvegas_0861,lasvegas,124,159,23,50,33,0.185484,0.403226,0.266129,2.5645,66.59,10587.65,0.148148,193.75,16.5432
lasvegas_1016,lasvegas,103,124,7,58,30,0.067961,0.563107,0.291262,2.4078,79.02,9798.84,0.109453,160.94,15.3107
lasvegas_1011,lasvegas,310,425,79,143,74,0.254839,0.46129,0.23871,2.7419,38.43,16332.62,0.188618,484.37,25.5197
lasvegas_0875,lasvegas,166,220,21,94,37,0.126506,0.566265,0.222892,2.6506,65.84,14484.2,0.168196,259.37,22.6316
lasvegas_1036,lasvegas,111,148,19,55,19,0.171171,0.495495,0.171171,2.6667,80.53,11917.89,0.175115,173.44,18.6217
lasvegas_0184,lasvegas,294,417,39,191,35,0.132653,0.64966,0.119048,2.8367,38.55,16074.47,0.212693,459.37,25.1164
lasvegas_1259,lasvegas,122,155,15,60,24,0.122951,0.491803,0.196721,2.541,74.95,11617.14,0.142259,190.62,18.1518
leeds_0588,leeds,83,97,1,44,21,0.012048,0.53012,0.253012,2.3373,56.76,5505.91,0.093168,129.69,8.603
leeds_0432,leeds,153,173,5,82,52,0.03268,0.535948,0.339869,2.2614,48.12,8324.35,0.069767,239.06,13.0068
leeds_0267,leeds,75,88,3,39,19,0.04,0.52,0.253333,2.3467,77.19,6792.29,0.096552,117.19,10.613
leeds_0264,leeds,189,220,10,90,63,0.05291,0.47619,0.333333,2.328,44.32,9749.5,0.085791,295.31,15.2336
leeds_0291,leeds,217,257,7,126,66,0.032258,0.580645,0.304147,2.3687,42.54,10933.88,0.095571,339.06,17.0842
leeds_0647,leeds,59,61,7,17,27,0.118644,0.288136,0.457627,2.0678,46.71,2849.34,0.026549,92.19,4.4521
leeds_0795,leeds,111,150,11,74,21,0.099099,0.666667,0.189189,2.7027,50.01,7502.24,0.184332,173.44,11.7223
leeds_0247,leeds,252,322,31,141,66,0.123016,0.559524,0.261905,2.5556,42.82,13787.61,0.142285,393.75,21.5431
leeds_0174,leeds,119,158,15,66,21,0.12605,0.554622,0.176471,2.6555,63.59,10047.35,0.171674,185.94,15.699
leeds_0216,leeds,195,217,2,107,70,0.010256,0.548718,0.358974,2.2256,48.33,10488.36,0.05974,304.69,16.3881
leeds_0154,leeds,49,59,0,30,13,0.0,0.612245,0.265306,2.4082,78.44,4627.82,0.11828,76.56,7.231
leeds_0451,leeds,146,161,6,70,58,0.041096,0.479452,0.39726,2.2055,60.67,9768.1,0.055749,228.12,15.2627
leeds_0522,leeds,402,519,18,276,78,0.044776,0.686567,0.19403,2.5821,32.98,17115.09,0.147685,628.12,26.7423
leeds_0326,leeds,575,737,48,347,134,0.083478,0.603478,0.233043,2.5635,30.05,22146.08,0.142358,898.44,34.6032
leeds_0304,leeds,211,269,22,112,49,0.104265,0.530806,0.232227,2.5498,46.21,12430.89,0.141487,329.69,19.4233
lehavre_0014,lehavre,143,178,12,80,34,0.083916,0.559441,0.237762,2.4895,64.33,11451.56,0.128114,223.44,17.8931
lehavre_0040,lehavre,144,188,23,69,30,0.159722,0.479167,0.208333,2.6111,50.23,9443.22,0.159011,225.0,14.755
lehavre_0080,lehavre,55,79,7,31,6,0.127273,0.563636,0.109091,2.8727,60.13,4750.05,0.238095,85.94,7.422
lisbon_0087,lisbon,334,504,113,155,41,0.338323,0.464072,0.122754,3.018,38.82,19564.48,0.257919,521.87,30.5695
lisbon_0007,lisbon,357,527,83,207,43,0.232493,0.579832,0.120448,2.9524,33.24,17515.83,0.241185,557.81,27.3685
lisbon_0065,lisbon,266,356,50,132,55,0.18797,0.496241,0.206767,2.6767,42.92,15278.37,0.172676,415.62,23.8725
lisbon_0057,lisbon,326,445,61,167,68,0.187117,0.51227,0.208589,2.7301,38.74,17240.27,0.185471,509.37,26.9379
lyon_0080,lyon,221,285,36,104,55,0.162896,0.470588,0.248869,2.5792,39.79,11340.07,0.148741,345.31,17.7189
macau_0038,macau,337,476,45,221,42,0.133531,0.655786,0.124629,2.8249,30.4,14471.45,0.209268,526.56,22.6116
macau_0031,macau,305,405,25,201,58,0.081967,0.659016,0.190164,2.6557,45.56,18452.2,0.166942,476.56,28.8316
manhattan_0067,manhattan,218,363,133,45,21,0.610092,0.206422,0.09633,3.3303,52.18,18939.86,0.338747,340.62,29.5935
manhattan_0066,manhattan,250,379,132,47,53,0.528,0.188,0.212,3.032,51.38,19473.04,0.262626,390.62,30.4266
manhattan_0044,manhattan,454,650,187,124,112,0.411894,0.273128,0.246696,2.8634,35.0,22746.82,0.218162,709.37,35.5419
manhattan_0024,manhattan,332,543,184,87,39,0.554217,0.262048,0.11747,3.2711,42.04,22830.26,0.3217,518.75,35.6723
manhattan_0081,manhattan,422,717,242,129,29,0.57346,0.305687,0.06872,3.3981,37.44,26843.87,0.352801,659.37,41.9436
manhattan_0060,manhattan,376,570,141,152,52,0.375,0.404255,0.138298,3.0319,40.63,23159.7,0.261044,587.5,36.187
manhattan_0061,manhattan,374,545,110,179,57,0.294118,0.47861,0.152406,2.9144,41.84,22800.15,0.231494,584.37,35.6252
manhattan_0035,manhattan,531,736,193,163,145,0.363465,0.306968,0.27307,2.7721,31.3,23037.64,0.194891,829.69,35.9963
manhattan_0010,manhattan,411,632,176,149,62,0.428224,0.36253,0.150852,3.0754,39.52,24975.99,0.271726,642.19,39.025
marrakesh_0016,marrakesh,143,216,16,117,3,0.111888,0.818182,0.020979,3.021,46.42,10027.57,0.263345,223.44,15.6681
marrakesh_0053,marrakesh,417,625,85,270,24,0.203837,0.647482,0.057554,2.9976,38.76,24223.16,0.252111,651.56,37.8487
marrakesh_0190,marrakesh,105,143,11,63,15,0.104762,0.6,0.142857,2.7238,62.11,8881.36,0.190244,164.06,13.8771
marrakesh_0043,marrakesh,125,169,14,73,16,0.112,0.584,0.128,2.704,58.41,9871.56,0.183673,195.31,15.4243
marrakesh_0212,marrakesh,158,194,9,89,38,0.056962,0.563291,0.240506,2.4557,53.82,10440.23,0.118971,246.87,16.3129
marrakesh_0056,marrakesh,354,543,72,241,10,0.20339,0.680791,0.028249,3.0678,41.34,22445.33,0.27027,553.12,35.0708
marrakesh_0144,marrakesh,302,407,57,146,68,0.188742,0.483444,0.225166,2.6954,38.77,15777.99,0.176962,471.87,24.6531
medellin_0250,medellin,113,173,43,46,12,0.380531,0.40708,0.106195,3.0619,78.0,13494.32,0.276018,176.56,21.0849
medellin_0267,medellin,445,657,90,272,41,0.202247,0.611236,0.092135,2.9528,33.68,22129.5,0.240678,695.31,34.5773
medellin_0284,medellin,436,693,186,175,40,0.426606,0.401376,0.091743,3.1789,31.0,21480.87,0.297578,681.25,33.5639
medellin_0288,medellin,195,277,48,93,28,0.246154,0.476923,0.14359,2.841,58.32,16154.55,0.215584,304.69,25.2415
medellin_0193,medellin,186,286,55,97,13,0.295699,0.521505,0.069892,3.0753,61.36,17549.95,0.275204,290.62,27.4218
medellin_0327,medellin,174,229,19,107,35,0.109195,0.614943,0.201149,2.6322,55.04,12604.83,0.163265,271.87,19.695
medellin_0202,medellin,207,306,51,104,17,0.246377,0.502415,0.082126,2.9565,54.21,16589.33,0.244499,323.44,25.9208
medellin_0174,medellin,204,321,66,109,7,0.323529,0.534314,0.034314,3.1471,52.17,16746.05,0.292804,318.75,26.1657
medellin_0140,medellin,56,59,0,25,19,0.0,0.446429,0.339286,2.1071,99.57,5874.76,0.037383,87.5,9.1793
mendoza_0048,mendoza,73,109,14,45,4,0.191781,0.616438,0.054795,2.9863,79.93,8712.19,0.262411,114.06,13.6128
mendoza_0052,mendoza,67,82,8,29,18,0.119403,0.432836,0.268657,2.4478,86.03,7054.39,0.124031,104.69,11.0225
mendoza_0045,mendoza,40,60,13,18,4,0.325,0.45,0.1,3.0,118.34,7100.12,0.28,62.5,11.0939
mendoza_0060,mendoza,81,120,20,45,7,0.246914,0.555556,0.08642,2.963,81.84,9820.82,0.254777,126.56,15.345
miami_0145,miami,215,316,59,105,33,0.274419,0.488372,0.153488,2.9395,49.33,15588.65,0.24,335.94,24.3573
miami_0155,miami,187,222,26,84,66,0.139037,0.449198,0.352941,2.3743,39.79,8833.35,0.097561,292.19,13.8021
miami_0017,miami,284,363,40,144,76,0.140845,0.507042,0.267606,2.5563,47.98,17417.31,0.142096,443.75,27.2145
miami_0080,miami,217,297,32,130,37,0.147465,0.599078,0.170507,2.7373,50.37,14959.9,0.188811,339.06,23.3748
miami_0156,miami,356,497,90,170,74,0.252809,0.477528,0.207865,2.7921,36.67,18225.28,0.200849,556.25,28.477
miami_0115,miami,272,339,52,119,92,0.191176,0.4375,0.338235,2.4926,37.8,12815.56,0.12616,425.0,20.0243
miami_0064,miami,286,376,37,164,58,0.129371,0.573427,0.202797,2.6294,48.23,18136.17,0.160494,446.87,28.3378
miami_0048,miami,218,265,24,107,61,0.110092,0.490826,0.279817,2.4312,55.62,14740.06,0.111369,340.62,23.0313
miami_0142,miami,241,312,59,93,69,0.244813,0.385892,0.286307,2.5892,45.6,14226.04,0.150943,376.56,22.2282
miami_0053,miami,334,471,95,148,64,0.284431,0.443114,0.191617,2.8204,37.45,17639.1,0.208145,521.87,27.5611
miami_0141,miami,390,510,91,158,100,0.233333,0.405128,0.25641,2.6154,38.55,19661.63,0.156129,609.37,30.7213
miami_0051,miami,450,616,78,261,85,0.173333,0.58,0.188889,2.7378,38.96,23999.46,0.186592,703.12,37.4992
miami_0152,miami,462,674,108,252,68,0.233766,0.545455,0.147186,2.9177,34.27,23097.02,0.231774,721.87,36.0891
minneapolis_0274,minneapolis,179,295,102,47,22,0.569832,0.26257,0.122905,3.2961,69.45,20487.46,0.331445,279.69,32.0117
minneapolis_0832,minneapolis,356,547,192,75,80,0.539326,0.210674,0.224719,3.073,48.4,26472.55,0.27157,556.25,41.3634
minneapolis_0782,minneapolis,248,392,126,76,40,0.508065,0.306452,0.16129,3.1613,51.53,20201.34,0.295316,387.5,31.5646
minneapolis_0736,minneapolis,300,468,151,85,51,0.503333,0.283333,0.17,3.12,46.52,21771.21,0.284034,468.75,34.0175
minneapolis_0421,minneapolis,239,384,136,54,36,0.569038,0.225941,0.150628,3.2134,54.03,20748.35,0.308668,373.44,32.4193
minneapolis_0446,minneapolis,112,155,30,45,22,0.267857,0.401786,0.196429,2.7679,67.83,10513.53,0.200913,175.0,16.4274
minneapolis_0297,minneapolis,203,308,71,90,28,0.349754,0.44335,0.137931,3.0345,53.81,16573.94,0.264339,317.19,25.8968
minneapolis_0217,minneapolis,147,221,51,66,20,0.346939,0.44898,0.136054,3.0068,67.55,14929.51,0.259516,229.69,23.3274
minneapolis_0706,minneapolis,300,482,148,100,35,0.493333,0.333333,0.116667,3.2133,53.74,25904.58,0.307563,468.75,40.4759
minneapolis_0327,minneapolis,87,115,30,22,26,0.344828,0.252874,0.298851,2.6437,67.34,7744.37,0.171598,135.94,12.1006
minneapolis_0809,minneapolis,312,493,162,84,49,0.519231,0.269231,0.157051,3.1603,47.7,23516.82,0.294023,487.5,36.745
minneapolis_0652,minneapolis,250,385,104,99,37,0.416,0.396,0.148,3.08,58.25,22424.86,0.274747,390.62,35.0388
minneapolis_0272,minneapolis,277,389,82,119,65,0.296029,0.429603,0.234657,2.8087,48.61,18909.02,0.205829,432.81,29.5453
minneapolis_0269,minneapolis,151,236,53,75,11,0.350993,0.496689,0.072848,3.1258,60.41,14255.68,0.289562,235.94,22.2745
minneapolis_0396,minneapolis,426,591,143,153,109,0.335681,0.359155,0.255869,2.7746,40.27,23799.42,0.195986,665.62,37.1866
minneapolis_0386,minneapolis,151,227,41,79,12,0.271523,0.523179,0.07947,3.0066,60.37,13703.48,0.259259,235.94,21.4117
minneapolis_0757,minneapolis,208,308,83,73,39,0.399038,0.350962,0.1875,2.9615,55.29,17029.15,0.245742,325.0,26.608
minneapolis_0813,minneapolis,152,203,36,60,33,0.236842,0.394737,0.217105,2.6711,67.39,13679.94,0.173913,237.5,21.3749
minneapolis_0390,minneapolis,223,334,102,64,46,0.457399,0.286996,0.206278,2.9955,55.21,18439.88,0.253968,348.44,28.8123
minneapolis_0129,minneapolis,91,119,21,37,23,0.230769,0.406593,0.252747,2.6154,78.26,9312.53,0.163842,142.19,14.5508
minneapolis_0785,minneapolis,336,485,144,96,86,0.428571,0.285714,0.255952,2.8869,44.6,21628.91,0.224888,525.0,33.7952
minneapolis_0673,minneapolis,80,108,8,50,16,0.1,0.625,0.2,2.7,53.38,5764.68,0.187097,125.0,9.0073
minneapolis_0716,minneapolis,284,388,46,166,53,0.161972,0.584507,0.18662,2.7324,39.01,15137.5,0.186501,443.75,23.6523
minneapolis_0367,minneapolis,521,713,163,192,137,0.31286,0.368522,0.262956,2.737,36.8,26239.1,0.186114,814.06,40.9986
minneapolis_0733,minneapolis,269,403,51,181,15,0.189591,0.672862,0.055762,2.9963,56.87,22917.46,0.253283,420.31,35.8085
minneapolis_0495,minneapolis,203,273,43,96,45,0.211823,0.472906,0.221675,2.6897,43.64,11914.7,0.177057,317.19,18.6167
minneapolis_0744,minneapolis,110,146,21,51,28,0.190909,0.463636,0.254545,2.6545,62.12,9069.3,0.172093,171.87,14.1708
