patch_id,city_code,patch_idx,centroid_lat,centroid_lon,minx_utm,miny_utm,maxx_utm,maxy_utm,crs_utm,n_segments,n_intersections,n_nodes_in_patch,n_components,n_nodes_largest,largest_fraction,entropy_raw,entropy_normalised,entropy_weighted_raw,entropy_weighted_norm,phi,n_edges_used,n_nodes_used,n_4way,n_3way,n_deadend,proportion_4way,proportion_3way,proportion_deadend,mean_degree,mean_edge_length,total_edge_length,meshedness,intersection_density,street_density,circuity,n_blocks,mean_block_area,std_block_area,cv_block_area,mean_block_eri,mean_block_compact,mean_block_elong,mean_block_convex,n_buildings,building_density,mean_building_footprint,std_building_footprint,mean_nn_distance,std_nn_distance
chicago_0338,chicago,338,41.704967,-87.703029,441108.44,4616858.65,441908.44,4617658.65,EPSG:32616,1234,323,323,1,323,1.0,1.592737,0.444462,1.554809,0.433878,0.991172,1138,323,195,109,7,0.603715,0.337461,0.021672,3.5232,38.81,22082.51,0.385335,504.69,34.5039,1.006612,14,16683.85,4719.99,0.2829,0.9999,0.5475,0.6653,0.9998,1470.0,0.2074,90.29,145.65,11.6,3.49
chandigarh_0157,chandigarh,157,30.693441,76.81819,673742.34,3396638.99,674542.34,3397438.99,EPSG:32643,680,210,210,8,183,0.8714,1.537245,0.428976,1.681372,0.469196,0.99528,572,183,35,141,5,0.191257,0.770492,0.027322,3.1257,26.78,7659.62,0.288089,285.94,11.9682,1.011909,23,3936.02,1431.84,0.3638,0.9894,0.5533,0.803,0.9995,1.0,0.0071,4521.54,0.0,,
chicago_0085,chicago,85,41.798135,-87.781081,434708.44,4627258.65,435508.44,4628058.65,EPSG:32616,1020,253,253,1,253,1.0,1.397979,0.390113,1.324571,0.369629,0.999972,924,253,173,72,0,0.683794,0.284585,0.0,3.6522,41.82,19322.01,0.419162,395.31,30.1906,1.005433,12,20397.58,115.46,0.0057,0.9996,0.5109,0.5041,0.9995,1601.0,0.3065,122.54,912.69,10.23,7.54
chicago_0637,chicago,637,41.755742,-87.645845,445908.44,4622458.65,446708.44,4623258.65,EPSG:32616,1644,416,416,6,411,0.988,1.513252,0.422281,1.50722,0.420598,0.996661,1480,411,272,115,8,0.6618,0.279805,0.019465,3.6204,40.53,30157.71,0.408813,642.19,47.1214,1.013679,20,19220.89,1946.69,0.1013,0.9979,0.5041,0.4988,0.9966,1150.0,0.2306,128.35,150.4,11.4,5.46
chicago_0582,chicago,582,41.726867,-87.655175,445108.44,4619258.65,445908.44,4620058.65,EPSG:32616,1572,381,381,1,381,1.0,1.415592,0.395028,1.343029,0.374779,0.999822,1388,381,259,111,3,0.67979,0.291339,0.007874,3.643,41.05,28486.59,0.414795,595.31,44.5103,1.001442,18,22765.68,9489.19,0.4168,0.9926,0.5001,0.4986,0.992,1816.0,0.264,93.05,102.26,10.16,2.86
chicago_0348,chicago,348,41.798633,-87.704052,441108.44,4627258.65,441908.44,4628058.65,EPSG:32616,1812,461,461,1,461,1.0,1.496093,0.417493,1.492858,0.41659,0.997503,1642,461,292,144,6,0.633406,0.312364,0.013015,3.5792,37.09,30598.48,0.398037,720.31,47.8101,1.008333,18,22966.72,6514.29,0.2836,0.9999,0.5039,0.5133,0.9999,1627.0,0.2866,112.75,364.5,10.01,8.84
vancouver_0026,vancouver,26,49.239989,-123.174336,486909.99,5453749.41,487709.99,5454549.41,EPSG:32610,840,214,214,1,214,1.0,1.445705,0.403432,1.329163,0.37091,0.999269,718,214,106,89,11,0.495327,0.415888,0.051402,3.3551,56.97,20452.71,0.345154,334.37,31.9574,0.998254,0,,,,,,,,1336.0,0.2215,106.1,57.26,12.89,3.68
cleveland_0462,cleveland,462,41.45969,-81.585431,450707.88,4589554.41,451507.88,4590354.41,EPSG:32617,538,130,130,3,128,0.9846,1.477594,0.41233,1.387107,0.38708,0.998273,428,128,64,45,1,0.5,0.351562,0.007812,3.3438,54.62,11689.09,0.346614,200.0,18.2642,1.000462,6,28657.7,4882.34,0.1704,0.9994,0.4544,0.4245,0.9998,1.0,0.0003,209.86,0.0,,
vancouver_0173,vancouver,173,49.276089,-123.05348,495709.99,5457749.41,496509.99,5458549.41,EPSG:32610,1146,321,321,4,318,0.9907,1.457721,0.406785,1.379889,0.385065,0.998943,1004,318,152,105,41,0.477987,0.330189,0.128931,3.1572,45.55,22864.45,0.293185,496.87,35.7257,0.998642,0,,,,,,,,1252.0,0.2242,114.59,81.26,10.48,3.63
chicago_0642,chicago,642,41.791768,-87.646207,445908.44,4626458.65,446708.44,4627258.65,EPSG:32616,1840,466,466,1,466,1.0,1.502382,0.419248,1.443544,0.402829,0.997209,1692,466,329,112,10,0.706009,0.240343,0.021459,3.6309,38.58,32636.72,0.411003,728.12,50.9949,1.006257,26,18641.19,5681.11,0.3048,0.9993,0.4864,0.4879,0.9987,723.0,0.1519,134.43,218.35,12.48,7.44
chicago_0255,chicago,255,41.740873,-87.722662,439508.44,4620858.65,440308.44,4621658.65,EPSG:32616,1570,411,411,3,403,0.9805,1.591623,0.444151,1.67214,0.46662,0.991267,1402,403,234,138,10,0.580645,0.342432,0.024814,3.4789,33.9,23763.77,0.373283,629.69,37.1309,1.013344,10,28858.11,16554.07,0.5736,0.9997,0.5243,0.5352,0.9993,1655.0,0.2506,96.9,93.14,11.47,3.22
chicago_0833,chicago,833,41.748797,-87.597666,449908.44,4621658.65,450708.44,4622458.65,EPSG:32616,1524,386,386,1,386,1.0,1.586191,0.442635,1.566674,0.437189,0.991723,1364,386,252,100,15,0.65285,0.259067,0.03886,3.5337,40.14,27373.13,0.387223,603.12,42.7705,1.006797,17,25295.34,29860.13,1.1805,0.9845,0.4478,0.4476,0.9877,1123.0,0.2436,138.84,208.97,11.39,5.45
manhattan_0067,manhattan,67,40.775724,-73.956652,587644.69,4513984.38,588444.69,4514784.38,EPSG:32618,876,218,218,1,218,1.0,1.450284,0.404709,1.372908,0.383117,0.999152,726,218,133,45,21,0.610092,0.206422,0.09633,3.3303,52.18,18939.86,0.338747,340.62,29.5935,1.001374,0,,,,,,,,,,,,,
detroit_0706,detroit,706,42.436375,-82.947014,339456.5,4699664.74,340256.5,4700464.74,EPSG:32617,1030,259,259,4,256,0.9884,1.498372,0.418129,1.441684,0.40231,0.997398,888,256,168,54,14,0.65625,0.210938,0.054688,3.4688,47.87,21253.35,0.372781,400.0,33.2084,1.000139,11,17198.96,342.11,0.0199,0.9996,0.4741,0.4494,0.9993,684.0,0.0871,81.54,90.01,13.46,4.59
portland_0323,portland,323,45.56603,-122.636616,527956.84,5045496.47,528756.84,5046296.47,EPSG:32610,634,171,171,2,163,0.9532,1.399191,0.390452,1.340537,0.374084,0.999966,514,163,57,81,6,0.349693,0.496933,0.03681,3.1779,67.46,17473.3,0.302181,254.69,27.302,0.999913,38,12815.18,7404.57,0.5778,0.9993,0.4062,0.3977,0.9992,1278.0,0.213,106.67,111.82,13.36,4.55
portland_0343,portland,343,45.558796,-122.626412,528756.84,5044696.47,529556.84,5045496.47,EPSG:32610,334,88,88,1,88,1.0,1.572278,0.438752,1.524322,0.42537,0.992835,262,88,17,57,5,0.193182,0.647727,0.056818,2.9773,83.04,10878.29,0.25731,137.5,16.9973,1.005301,31,13013.65,5146.44,0.3955,0.9973,0.5048,0.5154,0.9964,1259.0,0.2093,106.42,151.53,13.14,3.76
detroit_0066,detroit,66,42.431615,-83.209447,317856.5,4699664.74,318656.5,4700464.74,EPSG:32617,1600,401,401,1,401,1.0,1.585896,0.442553,1.452392,0.405298,0.991748,1436,401,251,137,5,0.625935,0.341646,0.012469,3.581,37.36,26827.75,0.398996,626.56,41.9184,1.005326,21,17948.85,716.34,0.0399,0.9985,0.4667,0.4424,0.9967,1391.0,0.1702,78.31,118.99,12.13,3.42
detroit_0179,detroit,179,42.216366,-83.163156,321056.5,4675664.74,321856.5,4676464.74,EPSG:32617,1544,403,403,2,402,0.9975,1.591593,0.444142,1.62111,0.452379,0.99127,1402,402,241,127,11,0.599502,0.31592,0.027363,3.4876,43.41,30432.69,0.375469,628.12,47.5511,1.00784,7,24272.64,14599.15,0.6015,0.9984,0.3231,0.2931,0.9979,1228.0,0.165,85.99,113.76,13.27,4.3
chicago_0675,chicago,675,41.690949,-87.635583,446708.44,4615258.65,447508.44,4616058.65,EPSG:32616,1478,378,378,9,368,0.9735,1.573575,0.439115,1.556713,0.434409,0.992735,1280,368,224,111,15,0.608696,0.30163,0.040761,3.4783,36.39,23286.54,0.373461,575.0,36.3852,1.005531,15,21511.21,5125.34,0.2383,1.0,0.5108,0.5283,0.9998,1253.0,0.2222,113.5,307.38,11.39,3.97
chicago_0639,chicago,639,41.770152,-87.64599,445908.44,4624058.65,446708.44,4624858.65,EPSG:32616,2120,552,552,1,552,1.0,1.556079,0.434232,1.432006,0.399609,0.994029,1938,552,322,199,5,0.583333,0.360507,0.009058,3.5399,34.49,33694.25,0.387625,862.5,52.6473,1.008432,22,20853.13,1677.65,0.0805,0.9997,0.5189,0.52,0.9997,966.0,0.1875,124.2,185.91,12.05,7.05
manhattan_0066,manhattan,66,40.768518,-73.956764,587644.69,4513184.38,588444.69,4513984.38,EPSG:32618,906,251,251,2,250,0.996,1.523766,0.425215,1.424608,0.397544,0.996086,758,250,132,47,53,0.528,0.188,0.212,3.032,51.38,19473.04,0.262626,390.62,30.4266,1.030246,0,,,,,,,,,,,,,
chicago_0769,chicago,769,41.755901,-87.616978,448308.44,4622458.65,449108.44,4623258.65,EPSG:32616,1542,381,381,1,381,1.0,1.488769,0.415449,1.433192,0.39994,0.997825,1382,381,263,99,5,0.690289,0.259843,0.013123,3.6273,39.92,27584.21,0.410832,595.31,43.1003,1.003539,14,24212.56,3154.88,0.1303,1.0,0.5507,0.5911,0.9999,1605.0,0.2802,111.72,114.01,9.91,3.34
chicago_0280,chicago,280,41.920998,-87.724691,439508.44,4640858.65,440308.44,4641658.65,EPSG:32616,1204,341,341,8,334,0.9795,1.560253,0.435397,1.617867,0.451474,0.993732,1056,334,165,105,46,0.494012,0.314371,0.137725,3.1737,46.57,24680.64,0.297134,521.87,38.5635,1.008825,0,,,,,,,,1679.0,0.3284,125.18,325.91,9.55,4.68
houston_0670,houston,670,29.797238,-95.403615,267272.3,3298340.6,268072.3,3299140.6,EPSG:32615,376,115,115,4,112,0.9739,1.421535,0.396687,1.314788,0.366899,0.999743,296,112,26,49,29,0.232143,0.4375,0.258929,2.6429,88.18,13051.16,0.16895,175.0,20.3924,1.003426,25,18597.84,4613.33,0.2481,0.9989,0.4588,0.4437,0.9992,,,,,,
chicago_0199,chicago,199,41.920874,-87.743985,437908.44,4640858.65,438708.44,4641658.65,EPSG:32616,1740,465,465,6,460,0.9892,1.588838,0.443374,1.671542,0.466453,0.991503,1602,460,265,163,14,0.576087,0.354348,0.030435,3.5087,37.74,30459.89,0.380328,718.75,47.5936,1.022224,19,19474.55,2169.45,0.1114,0.9983,0.4989,0.4933,0.9987,1259.0,0.3228,164.08,789.06,10.51,7.88
chicago_0720,chicago,720,41.705412,-87.62611,447508.44,4616858.65,448308.44,4617658.65,EPSG:32616,1826,470,470,1,470,1.0,1.551725,0.433017,1.521583,0.424606,0.994331,1600,470,238,198,12,0.506383,0.421277,0.025532,3.4213,34.02,27349.34,0.358289,734.37,42.7333,1.005149,16,22669.29,9129.18,0.4027,0.9986,0.504,0.5585,0.9971,1212.0,0.2073,109.46,306.94,11.51,5.63
chicago_0488,chicago,488,41.769986,-87.674863,443508.44,4624058.65,444308.44,4624858.65,EPSG:32616,1534,392,392,3,390,0.9949,1.521231,0.424508,1.553469,0.433504,0.996229,1380,390,240,128,10,0.615385,0.328205,0.025641,3.5487,38.88,26901.7,0.390968,609.37,42.0339,1.008579,18,16691.47,10858.65,0.6506,0.9994,0.511,0.6369,0.9991,1139.0,0.1656,93.03,57.05,9.84,5.84
detroit_0053,detroit,53,42.338022,-83.206166,317856.5,4689264.74,318656.5,4690064.74,EPSG:32617,582,145,145,3,123,0.8483,1.429497,0.398909,1.269189,0.354174,0.999613,418,123,61,52,2,0.495935,0.422764,0.01626,3.3984,69.17,14456.01,0.360996,192.19,22.5875,1.000121,7,40565.16,1253.97,0.0309,0.9991,0.3024,0.2545,0.9993,1223.0,0.1518,79.42,281.13,12.12,6.04
chicago_0719,chicago,719,41.698207,-87.62604,447508.44,4616058.65,448308.44,4616858.65,EPSG:32616,1848,461,461,1,461,1.0,1.409876,0.393433,1.433183,0.399937,0.999885,1666,461,316,119,6,0.685466,0.258134,0.013015,3.6226,34.67,28950.67,0.408942,720.31,45.2354,1.000875,20,18125.54,4008.42,0.2211,0.9998,0.5344,0.5972,0.9998,1179.0,0.1893,102.77,116.63,11.83,4.69
chicago_0077,chicago,77,41.970985,-87.792845,433908.44,4646458.65,434708.44,4647258.65,EPSG:32616,1158,307,307,1,307,1.0,1.435811,0.400671,1.46172,0.407901,0.999492,1048,307,174,103,17,0.566775,0.335505,0.055375,3.4137,43.34,22711.33,0.357964,479.69,35.4865,1.004632,14,18715.38,4141.55,0.2213,0.9873,0.4869,0.4981,0.9857,1541.0,0.232,96.35,118.4,10.95,3.1
chicago_0067,chicago,67,41.790865,-87.790621,433908.44,4626458.65,434708.44,4627258.65,EPSG:32616,1912,475,475,2,474,0.9979,1.465502,0.408956,1.434632,0.400342,0.9987,1738,474,335,125,5,0.706751,0.263713,0.010549,3.6667,35.46,30813.15,0.419936,740.62,48.1456,1.012491,21,20913.72,637.49,0.0305,0.9997,0.5023,0.4919,0.9991,1896.0,0.2516,84.91,61.88,10.65,3.02
chicago_0506,chicago,506,41.899677,-87.676227,443508.44,4638458.65,444308.44,4639258.65,EPSG:32616,1256,352,352,6,347,0.9858,1.445135,0.403273,1.415076,0.394884,0.999283,1112,347,174,114,44,0.501441,0.32853,0.126801,3.2046,44.68,24843.83,0.30479,542.19,38.8185,1.001248,0,,,,,,,,2110.0,0.3782,114.71,147.91,8.8,3.33
chicago_0082,chicago,82,41.776521,-87.780819,434708.44,4624858.65,435508.44,4625658.65,EPSG:32616,1722,462,462,2,461,0.9978,1.535521,0.428495,1.503769,0.419635,0.995387,1586,461,265,158,24,0.574837,0.342733,0.052061,3.4403,33.61,26651.74,0.363141,720.31,41.6433,1.00963,16,21624.07,5136.95,0.2376,0.9998,0.5105,0.5237,0.9995,1350.0,0.2847,134.98,456.92,10.51,7.4
chicago_0892,chicago,892,41.727328,-87.56861,452308.44,4619258.65,453108.44,4620058.65,EPSG:32616,1766,461,461,1,461,1.0,1.443434,0.402798,1.443118,0.40271,0.999324,1634,461,286,151,9,0.62039,0.327549,0.019523,3.5705,37.26,30663.27,0.395856,720.31,47.9114,1.007133,21,20513.24,2778.85,0.1355,0.9999,0.5086,0.5098,0.9999,1570.0,0.2293,93.46,255.9,10.23,3.34
chicago_0576,chicago,576,41.683635,-87.654736,445108.44,4614458.65,445908.44,4615258.65,EPSG:32616,1726,431,431,1,431,1.0,1.439373,0.401665,1.426768,0.398147,0.999416,1560,431,293,118,6,0.679814,0.273782,0.013921,3.6195,34.62,27000.37,0.408401,673.44,42.1881,1.00165,19,17751.17,4518.42,0.2545,1.0,0.5406,0.6288,0.9999,1830.0,0.2481,86.78,135.62,9.48,3.21
detroit_0294,detroit,294,42.33931,-83.138235,323456.5,4689264.74,324256.5,4690064.74,EPSG:32617,1550,388,388,4,384,0.9897,1.535962,0.428618,1.443385,0.402784,0.99536,1336,384,233,111,9,0.606771,0.289062,0.023438,3.4792,39.78,26572.52,0.373526,600.0,41.5196,1.002226,10,20808.66,11152.32,0.5359,0.9981,0.4536,0.4877,0.9979,622.0,0.115,118.33,106.96,12.54,10.1
chicago_0303,chicago,303,41.776959,-87.713441,440308.44,4624858.65,441108.44,4625658.65,EPSG:32616,1712,430,430,1,430,1.0,1.43848,0.401415,1.402256,0.391307,0.999436,1530,430,269,138,8,0.625581,0.32093,0.018605,3.5674,39.61,30384.06,0.395322,671.87,47.4751,1.008161,21,18812.91,4046.0,0.2151,0.9884,0.4843,0.5069,0.9871,1772.0,0.2709,97.84,125.2,9.66,3.99
detroit_0533,detroit,533,42.441883,-83.044453,331456.5,4700464.74,332256.5,4701264.74,EPSG:32617,488,140,140,2,139,0.9929,1.58045,0.441033,1.540702,0.429941,0.992192,386,139,29,73,22,0.208633,0.52518,0.158273,2.8058,61.76,12042.57,0.208791,217.19,18.8165,1.023715,1,659.2,0.0,0.0,1.0,0.6051,0.7548,1.0,146.0,0.1015,444.91,3912.99,20.04,29.15
chicago_0244,chicago,244,41.97137,-87.734917,438708.44,4646458.65,439508.44,4647258.65,EPSG:32616,1474,383,383,2,380,0.9922,1.575472,0.439644,1.443286,0.402757,0.992587,1308,380,236,103,27,0.621053,0.271053,0.071053,3.4421,40.59,26548.29,0.364238,593.75,41.4817,1.002679,5,62311.34,716.77,0.0115,0.9975,0.2097,0.1709,0.9961,1783.0,0.2995,107.5,137.7,9.73,3.85
detroit_0063,detroit,63,42.410017,-83.208688,317856.5,4697264.74,318656.5,4698064.74,EPSG:32617,1380,345,345,2,344,0.9971,1.477341,0.41226,1.429695,0.398964,0.998283,1222,344,209,121,5,0.607558,0.351744,0.014535,3.5523,38.31,23404.62,0.392387,537.5,36.5697,1.002764,26,16356.99,3452.67,0.2111,0.9994,0.4921,0.5126,0.999,1697.0,0.1797,67.75,75.19,11.67,2.7
fez_0015,fez,15,34.002867,-5.055682,309753.18,3763978.89,310553.18,3764778.89,EPSG:32630,284,78,78,4,63,0.8077,1.579961,0.440896,1.435295,0.400527,0.992231,184,63,16,31,5,0.253968,0.492063,0.079365,2.9206,73.83,6792.32,0.247934,98.44,10.613,0.999783,14,6458.13,4082.8,0.6322,0.9857,0.3019,0.283,0.9843,3.0,0.0134,2849.84,2122.8,342.67,358.83
